,Date,Tweet Text,Retweet Count,Favorite Count,Username,User follower count,ID
0,Mon Apr 25 01:00:04 +0000 2022,"🟢 Buy $AAVE (2. order) [Spot Hourly]
#AAVEUSDT
Filled: 0.15537601 #AAVE / 25.00 #USDT
Total Quantity: 0.29971781 $AAVE / $50.00
Buy Price: $160.9
Average Cost: $166.8236

#Aave #Binance #Bitcoin #Metaverse #NFT #Web3 #Altcoins",0,0,cryptomaticbot,1444,1518394376384303105
1,Mon Apr 25 01:00:03 +0000 2022,"Whales are buying $KAVA
Last Price: 0.00013300 (Binance)
Alerts in last 7 days: 3

#BTC #Binance #KAVA https://t.co/UOuArrd99b",0,0,FishTheWhales,53550,1518394374153019393
2,Mon Apr 25 01:00:03 +0000 2022,"🟢 Buy $PERP (3. order) [Spot Hourly]
#PERPUSDT
Filled: 6.1881 #PERP / 25.00 #USDT
Total Quantity: 18.9084 $PERP / $80.00
Buy Price: $4.04
Average Cost: $4.2309

#PerpetualProtocol #Binance #Bitcoin #Metaverse #NFT #Web3 #Altcoins",0,0,cryptomaticbot,1444,1518394373649612800
3,Mon Apr 25 01:00:03 +0000 2022,"#Bitcoin is currently $38,899.0160",0,0,BufoBitcoin,33,1518394371275689987
4,Mon Apr 25 01:00:02 +0000 2022,"$BTC Price: $38,860 
#Bitcoin #BTC #BitcoinPrice #Crypto https://t.co/dQ9otxTsaA",0,0,BTCPriceUpdate,660,1518394370466410496
5,Mon Apr 25 01:00:02 +0000 2022,Current BTC Dominance: 41.19% #Bitcoin #Altcoin #Cryptocurrency,0,0,btcdominance,4215,1518394370260676611
6,Mon Apr 25 01:00:02 +0000 2022,"🟢 Buy $SOL (3. order) [Spot Hourly]
#SOLUSDT
Filled: 0.30956558 #SOL / 30.00 #USDT
Total Quantity: 0.79650681 $SOL / $80.00
Buy Price: $96.91
Average Cost: $100.4386

#Solana #Binance #Bitcoin #Metaverse #NFT #Web3 #Altcoins",0,0,cryptomaticbot,1444,1518394370046758912
7,Mon Apr 25 01:00:02 +0000 2022,"#BTC From a devation perspective that old sweep inefficiency was not tested yet. poor lows below.

although i wanna see bounce in blue I prepare myself to play a long around that retest https://t.co/zaq5QrVRuX",0,0,CryptoBROxbt,2840,1518394369660882944
8,Mon Apr 25 01:00:02 +0000 2022,"🟢 Buy $EGLD (2. order) [Spot Hourly]
#EGLDUSDT
Filled: 0.16913605 #EGLD / 25.00 #USDT
Total Quantity: 0.32625018 $EGLD / $50.00
Buy Price: $147.81
Average Cost: $153.2566

#Elrond #Binance #Bitcoin #Metaverse #NFT #Web3 #Altcoins",0,0,cryptomaticbot,1444,1518394369371484161
9,Mon Apr 25 01:00:02 +0000 2022,"🟢 Buy $THETA (3. order) [Spot Hourly]
#THETAUSDT
Filled: 8.7658 #THETA / 25.00 #USDT
Total Quantity: 25.015 $THETA / $75.00
Buy Price: $2.852
Average Cost: $2.9982

#Theta #Binance #Bitcoin #Metaverse #NFT #Web3 #Altcoins",0,0,cryptomaticbot,1444,1518394368423612421
10,Mon Apr 25 01:00:02 +0000 2022,"NEED a #JOB?
Sign up now https://t.co/o7lVlsl75X
FREE. NO MIDDLEMAN
#ArtificialIntelligence #MachineLearning #Python #DataScience #innovation #IoT #Industry40 #DigitalMarketing #CyberSecurity #bot #coding #NodeJS #javascript #django #100DaysOfCode #Tech #programming #BTC #NFT #AI https://t.co/GQyi0edjXW",0,0,JobPreference,1349,1518394368255836160
11,Mon Apr 25 01:00:01 +0000 2022,"Bitcoin - BTC
Price: $38,919.62
Change in 1h: -1.39265748%
Market cap: $740,302,496,775.40
Ranking: 1
#Bitcoin #BTC",0,0,topcryptostats,4614,1518394366330433536
12,Mon Apr 25 01:00:01 +0000 2022,"#BTC $38886  $BTC
#ETH $2864.41  $Eth
#BNB $392.6  $Bnb",0,0,Pricecrypt0,90,1518394365583970306
13,Mon Apr 25 01:00:01 +0000 2022,"Bitcoin: $38881.0
💔 -585.26 last 1 Hour (-1.48%)
💔 -831.77 last 5 Hours (-2.09%)
💔 -707.8 last 24 Hours (-1.79%)

#BitcoinPriceUpdates #Bitcoin #HourlyCrypto #CryptoUpdates #Crypto
Powered By @CryptoCompare API",0,0,HourlyBTCUpdate,1081,1518394362610298880
14,Mon Apr 25 01:00:00 +0000 2022,"“True love is born from understanding.” #quote #NFTCommunity #nftart #NFTartist #NFTs #NFTProject #NFTGiveaway #NFT #NFTshill 
#NFTGiveaways #NFTdrop #BTC https://t.co/n2CSVeVXJ4",0,0,NFTwelfare,391,1518394361557536770
15,Mon Apr 25 01:00:00 +0000 2022,"💸💸We don't Speak - Our Profits Speaks 📉📈

Join with us for daily 2 free signals 👇: https://t.co/UqC3ey9D3E

💪💪  98% accuracy rate 💪💪

#Bitcoin #DeFi #ETH  #BNB #Metaverse  #BTC #Nfts #web3 #Solana https://t.co/eghJQSGlFc",0,0,crypto_vulture1,35,1518394360018214913
16,Mon Apr 25 01:00:00 +0000 2022,"Today's Cryptocurrency Fear And Greed Index: 23

Ranking: Extreme Fear

#Crypto #Bitcoin #Ethereum",0,0,FearAndGreedBot,842,1518394360005595136
17,Mon Apr 25 01:00:00 +0000 2022,"Top 10 #Cryptocurrency Live Prices: 
(09:00 PM . Apr 24,2022)

#BTC $38919.62
#ETH $2865.11
#BNB $392.49
#DOGE $0.13
#SHIB $0.0000231222
#AXS $42.98
#MANA $1.91
#UNI $8.42
#GM $0.0000187777
#KISHU $0.0000000013

Comments! Which coins would like to be listed?",0,0,StoreFiAi,774,1518394359997210624
18,Mon Apr 25 01:00:00 +0000 2022,"strategy: 5010HL1h atr20d: 1638.41

25 Apr 2022 01:00:00 UTC
🍓🇸 'Short' 10:00:00 JST
--- 40039.5  long_entry_trigger
--- 39827.5  exit_trigger (ent: 39128.5)
 &gt;  38843.5  last_price $BTC/USD

#BTC/USD perpetual contract on #BitMEX",0,0,cRe5520,234,1518394359921709056
19,Mon Apr 25 01:00:00 +0000 2022,"How do you like my new pixel. Zombies at school.
It is not for sale yet, if you want it make an offer.
#Pixel #arte #pixelart #nft #nftart #nftartist #nfts #nftcollector #nftcommunity #cryptoart  #crypto #ETH #Bitcoin #pixelartist https://t.co/vU975m77bG",1,0,racentenog,119,1518394359435124749
20,Mon Apr 25 01:00:00 +0000 2022,"Game News: TOP 3 trending NFT games based on Social Score.

@CraftyFi_Game  ~ social score  100 (+466.52%)
@avania_nft          ~ social score  61 (+285.51%)
@knightwarp2e    ~ social score  141 (+244.22%)

#PolygonMatic #nft #FLOKI #Bitcoin #play2earn #punks",0,0,NFTWatch89,304,1518394358814416897
21,Mon Apr 25 00:59:46 +0000 2022,"I will block every single Maxis #Bitcoin that appears on my timeline, so make sure you don't show up ⛔",0,0,neeymoo,7,1518394299779813376
22,Mon Apr 25 00:59:42 +0000 2022,It's not always sunshine and rainbows in #Crypto land... #HODL 🙏 #btc,0,0,mr_walls11,402,1518394285653209088
23,Mon Apr 25 00:59:32 +0000 2022,Make #Bitcoin pamp again,0,0,kunumusk,346,1518394244448276480
24,Mon Apr 25 00:59:28 +0000 2022,@Jayecane Done sir.  #BNB #ETH #BTC #NFt #Giveaway #MetaverseNFT #Metaverse #SHIB #SHIBMETAVERSE To The moon 2022 I will wait for your bell notification sir,0,0,fiyan_lt,28,1518394226421428224
25,Mon Apr 25 00:59:26 +0000 2022,make #cryptocurrency #litecoin #bitcoin with @jobboycom,0,0,ritesht50897160,0,1518394218057674752
26,Mon Apr 25 00:59:23 +0000 2022,"@CarlBMenger Crazy to think what they’ve done sickening , #Bitcoin is a way to fight back 💯",0,0,antonioorsini11,584,1518394205877452800
27,Mon Apr 25 00:59:19 +0000 2022,"Current  #Bitcoin Price: $39,021.02 📉",0,0,BitcoinPriced,256,1518394188710166528
28,Mon Apr 25 00:59:15 +0000 2022,"👋 A new block was found on the #Bitcoin network. We're at block height 733417, current #bitcoin price is $38924.58 and there are 197861247690011 #sats left to mine.",0,0,satsleft,334,1518394171639349249
29,Mon Apr 25 00:59:00 +0000 2022,@Bret_Sears You'll do better owning #Bitcoin,0,0,WinAllNight,50,1518394110121590784
30,Mon Apr 25 00:58:49 +0000 2022,#BTC goes below the 38k line,0,0,CryptoEase,802,1518394062839160835
31,Mon Apr 25 00:58:49 +0000 2022,"Glad to see #Bitcoin under $39,000.
I will wait around $37,800-$38,000.
Still need some weeks before $BTC pumping to $50,000.",0,0,ash14326,57,1518394060267868162
32,Mon Apr 25 00:58:44 +0000 2022,"People must do their own due diligence prior investing. They can make group among friends for discussion on #Crypto investment. Majority of #Influencers just serve their own interest &amp; you are their biggest coin 🪙. Don’t be their feed. 

#cryptotrading #BTC #Ethereum #Fantom",0,0,bizvestomer,1291,1518394040559063041
33,Mon Apr 25 00:58:41 +0000 2022,"🚀🚀🚀 $783,643 BTCUSDT LONGED @$38,850.00 on #Bybit (0:58:41 UTC) #BTC #cryptocurrency",0,0,ExchangeWhales,3049,1518394030064906243
34,Mon Apr 25 00:58:25 +0000 2022,"Just In: $TWTR Twitter Re-Examines Elon Musk’s Bid, May Be More Receptive to a Deal
Two sides are meeting Sunday to discuss takeover bid, people familiar with the matter say

$TWTR $SNAP $PINS $HOOD $AMC $NIO $QEBR $MJNA 🚀

#BTC #SHIB 🚀
 #FLOKI #HOGE #SAITAMA #BNB #DOGE #ETH 🚀",0,0,BezosCrypto,2297,1518393962960015360
35,Mon Apr 25 00:58:22 +0000 2022,@MaximeBernier @bankofcanada #bitcoin is real money. Gold is a dying breed.,0,0,WinAllNight,50,1518393949483937797
36,Mon Apr 25 00:58:20 +0000 2022,Good morning #btc #altcoin  #cryptocurrency,0,1,KPDILLIGANESH1,16,1518393940549914624
37,Mon Apr 25 00:58:18 +0000 2022,"Non-Fungible Token? More like,

N - No need to work a 9-5 job just to
F - Feed myself,
T - Thank you #NFTs

#nft #Bitcoin",1,2,chimetas,13,1518393931809312768
38,Mon Apr 25 00:58:16 +0000 2022,@AarikaRhodes Fix the money and both can be solved. #Bitcoin,0,0,jmac2119,374,1518393924624302080
39,Mon Apr 25 00:58:12 +0000 2022,"Analysts please change the content.  cooking .  Fashion .  Stories..etc. No one after this moment is talking about Bitcoin .

#BTC 
 #BTCUSD",0,0,b0r3i,18,1518393907972870145
40,Mon Apr 25 00:58:10 +0000 2022,You hold #Bitcoin.  If it falls to under 35k in the next 60- 90 days you will?,0,0,BethSilverberg,3703,1518393897680084994
41,Mon Apr 25 00:58:04 +0000 2022,but I no longer worry when they retrace a bit. I believe in #bitcoin long term. I also believe in the potential of #DeFi. but these things take time. getting cashflow every day changes the most important part: your mindset.,0,0,mkuegi,1551,1518393873097269248
42,Mon Apr 25 00:57:44 +0000 2022,Pump from 4-7th may! 🚀 #BTC #cryptocurrency,1,0,Mohamed45507184,201,1518393789932609536
43,Mon Apr 25 00:57:39 +0000 2022,"Fiat is nearing expiry

#Bitcoin #BTC #cryptocurrency",1,0,moonstartups,163,1518393769686618115
44,Mon Apr 25 00:57:26 +0000 2022,Everyone is an expert on entry and exit points when they're looking at historical charts. #BTC #Bitcoin,0,0,JimTheGrim3,6,1518393714313289728
