,Date,Tweet Text,Retweet Count,Favorite Count,Username,User follower count,ID
0,Sat Mar 05 08:45:42 +0000 2022,"Covered second set of Shorts 
Entry- 2978
Exit- 2640 

#bears #ETH #ethereum #BTC",0,0,FinanceMagicMa1,76,1500029776182095878
1,Sat Mar 05 08:45:40 +0000 2022,"@TheMoonCarl @Crypto__Diva Chickenverse is launching on Sunday at 8:00 UTC+1!
They will have BUSD reflections and a game dropping in Q3 on Epic games.
@MyChickenverse #ChickenVerse #chicken #Eth #bnb #btc #Solana #BSCGemsx100 #1000xgem
@MyChickenverse",0,0,JohnnyOwendi,1,1500029768728780803
2,Sat Mar 05 08:45:38 +0000 2022,"🔵🔵$LTC/USDT LONG🔵🔵
Risk Entry: 102 - Current Market Price
Safe Entry: 100 - 98.9
TP:
1) 103
2) 106
3) 109
4) 115
5) 125
SL: 97 (if 4H closes below this price)
#BTC #Bitcoin #ETH  #Bitcoin #BTC #BNB #ETH  #Dome #العملات_الرقمية  #cryptocurrency",0,0,CryptoLeakes,33,1500029759924981764
3,Sat Mar 05 08:45:37 +0000 2022,"@kucoincom #PayBolt @PayBoltOfficial is next generation payment method 💎🔥

Top 10 project soon 🚀🚀

Staking and wallet coming soon 🔥

#crosschain #Web3 #PaymentGateway $PAY #BSC #Cryptocurrency #Ethereum  #Fintech #Blockchain https://t.co/uyNKPfAKdI",0,0,Swap_007_,25,1500029753629507586
4,Sat Mar 05 08:45:33 +0000 2022,"@WukongProject My entry meme
@WukongProject
#memecontest

 #Wukoin $WUK #ETH emphasize 🔥10% ETH reflections🔥
@kapitio 
@KunnataA 
@elonmusk @VitalikButerin
@cz_binance
#Giveaway #contestgiveaway #ETH #FridayVibes #Crypto https://t.co/di5VnqARXr",0,0,Roniaji11,13,1500029738404163585
5,Sat Mar 05 08:45:30 +0000 2022,"The chain wars are completely unnecessary tbh 

Yes , you can be a #Bitcoin Maxi and not hate #Ethereum maxis

Don't be toxic",0,1,Nonfungiblemoyo,466,1500029727050022914
6,Sat Mar 05 08:45:14 +0000 2022,"@MMCrypto @MetaMask Chickenverse is launching on Sunday at 8:00 UTC+1!
They will have BUSD reflections and a game dropping in Q3 on Epic games.
@MyChickenverse #ChickenVerse #chicken #Eth #bnb #btc #Solana #BSCGemsx100 #1000xgem
@MyChickenverse",0,0,JohnnyOwendi,1,1500029656765976580
7,Sat Mar 05 08:45:09 +0000 2022,"#erc20gas #ETH #crypto 
⛽️Auto 15Min ETH Gas Tracking⛽️

GWEI:
Low: 19 gwei
Avg: 19 gwei
High: 19 gwei

Opensea: Sale
Low: $10.18
Avg: $10.18
High: $10.18

Uniswap V3: Swap
Low: $9.28
Avg: $9.28
High: $9.28

USDT: Transfer
Low: $2.72
Avg: $2.72
High: $2.72",0,0,Erc20Gas,579,1500029636511739910
8,Sat Mar 05 08:45:05 +0000 2022,"🔵$HOT/USDT Long🔵
Risk Entry : 0.004175 - Entry now at CMP
Safe Entry :0.004090 - 0.004025
⚠️HIGHRISK!⚠️
TP:  
1) 0.004260
2) 0.004330
3) 0.004390
4) 0.004470
5) 0.004570
SL : 0.003970
#BTC #Bitcoin #ETH  #Bitcoin #BTC #BNB #ETH  #Dome #العملات_الرقمية  #cryptocurrency",0,0,CryptoLeakes,33,1500029621680717824
9,Sat Mar 05 08:45:01 +0000 2022,"#ETHereum #ETH impulse bar 2641.13 - 2655.17

$ETH Bar close 2654.87

#Crypto short term volatility detection",0,0,FindCoinAction,260,1500029602378436609
10,Sat Mar 05 08:45:00 +0000 2022,"Top 10 #Cryptocurrency Live Prices: 
(03:45 AM . Mar 05,2022)

#BTC $39070.09
#ETH $2640.01
#BNB $378.50
#DOGE $0.12
#SHIB $0.0000241241
#AXS $50.71
#MANA $2.54
#UNI $8.97
#GM $0.0000269718
#KISHU $0.0000000014

Comments! Which coins would like to be listed?",0,0,dll_io,762,1500029598838448135
11,Sat Mar 05 08:44:59 +0000 2022,"@metababiesclub My #ETH address : 0x959a6FA8b13ba63519412497502f833F38F33b25

#NFT #NFTs #NFTGiveaway #NFTdrop #NFTartist",0,1,sangkuterss,590,1500029597429432320
