,Date,Tweet Text,Retweet Count,Favorite Count,Username,User follower count,ID
0,Thu Apr 28 09:45:05 +0000 2022,"#SeasonalTokens #CryptoMining #Cyclicallnvesting #BTC
Website: https://t.co/WuHImtvhUV
Discord: https://t.co/hiXUONWFMB https://t.co/Fms3XyyPXF",0,0,jutbadshah5,10432,1519613663920992256
1,Thu Apr 28 09:45:04 +0000 2022,"VOLATILE OUT THE GATES, #Bitcoin #Price ...

https://t.co/ZcQbLMvEjY

#BestCrypto #BestCryptocurrency #BitcoinCash #Crypto #CryptoNews #Cryptocurrency #CryptocurrencyNews #CryptocurrencyPrices #Currency #Dash #Eos #Ethereum #Litecoin #News #R3 #Ripple #RippleXrp #SBI https://t.co/3LAIKT1Kap",0,0,bocvip,1650,1519613662784327681
2,Thu Apr 28 09:45:04 +0000 2022,"the strongest bullish signal flashed for #Bitcoin. Not trend reverse but price bounce is anticipated!

@tradeosiann  is a super #BTC Trader 
I’ve been following his tweets and tips seriously &amp; I’ve been doing great $MATIC $KAVA $ENJ $MITH #Cryptocurrency  $THETA rr",0,0,ChakuLove1,88,1519613661777563648
3,Thu Apr 28 09:45:03 +0000 2022,"You will wait endlessly if you you don't take action right now.
@Polytrade_fin is giving 24% APR by investing $USDC in it's lending pool.
It's 100% risk free and secure.
#Cryptos #cryptocurrency $Trade #Bitcoin #Ethereum",0,0,shasharma_eth,91,1519613656090423296
4,Thu Apr 28 09:45:03 +0000 2022,https://t.co/G90MhG75Km for sale. #MetaverseDomains #MetaDomains #BitcoinDomains #NftsDomains #CoinsDomains #PremiumDomain #Meta #Metaverse #brand #brandable #domainnames #domainsforsale  #domainnameforsale #NFTs #Crypto #Domains #Marketing #BTC  #io #In #AI #VR #XR #sedo #portal https://t.co/sFXSqABTck,0,0,WPstaff,20291,1519613654856912896
5,Thu Apr 28 09:45:02 +0000 2022,"Follow us to receive Premium Signals from Top Paid Channels for FREE!!
#Solana  #SOL #Verasity  #VRA #StargateFinance  #STG #Bitcoin  #BTC #OceanProtocol  #OCEAN",0,0,TopPaidSignals,503,1519613651858120704
6,Thu Apr 28 09:45:01 +0000 2022,"Visualizing #Companies with the Most #Patents Granted in 2021 
https://t.co/8hucWeapfG

#AIEthics #MachineLearning #AI #Python #DeepLearning #IoT #100DaysOfCode #fintech #insurtech #nocode #bitcoin #cybersecurity #cybersecurite #metaverse https://t.co/6Rj7Hblb06",1,0,VeilleCyber3,2360,1519613650000130051
7,Thu Apr 28 09:45:01 +0000 2022,"@obchakevich_ If you see these bad boys anywhere directly report them to @dodgydoges because they are wanted for stealing awesomeness 😉
u just have to check these out 
Follow their twitter for #mint news and collabs
#dodgydoges #artistsontwitter #art #NFTCommunity #Bitcoin #BinanceSmartChain https://t.co/weUGFLkauY",0,0,Myra77717,68,1519613648662110208
8,Thu Apr 28 09:45:00 +0000 2022,"the strongest bullish signal flashed for #Bitcoin. Not trend reverse but price bounce is anticipated!

@tradeosiann  is a super #BTC Trader 
I’ve been following his tweets and tips seriously &amp; I’ve been doing great $MATIC $KAVA $ENJ $MITH #Cryptocurrency  $THETA ee",0,0,ChakuLove1,88,1519613645306560512
9,Thu Apr 28 09:44:57 +0000 2022,"@PiExCapital @SAOToken_BSC @cz_binance @binance @elonmusk @SAOToken_BSC
 and 3 others
#SAO   is the #best #project in the #crypto ❤️ We will be #rich 😎💰 with this #coin 🔥 #beleive in it 🥇🤝 #SAOToken   #btc     #bnb     #bsc #eth #BSC #PUMP #moon #LFG #METAVERSE #Web3  😍👑💸
@rocket__crypto
   
@Atarasouliy
 New #Ath coming soon",0,0,AyoubNazari11,285,1519613633067728896
10,Thu Apr 28 09:44:57 +0000 2022,🇫🇮 The Finnish government is reportedly considering donating $77 million worth of #Bitcoin  to support Ukraine.,0,0,DianaMckenzie01,84,1519613630798790658
11,Thu Apr 28 09:44:56 +0000 2022,"the strongest bullish signal flashed for #Bitcoin. Not trend reverse but price bounce is anticipated!

@tradeosiann  is a super #BTC Trader 
I’ve been following his tweets and tips seriously &amp; I’ve been doing great $MATIC $KAVA $ENJ $MITH #Cryptocurrency  $THETA ww",0,0,ChakuLove1,88,1519613628093112321
12,Thu Apr 28 09:44:56 +0000 2022,create twitter tasks and pay with #bitcoin #ethereum or #litecoin with @jobboycom,0,0,Pakista51016563,33,1519613627925512194
13,Thu Apr 28 09:44:56 +0000 2022,"@PiExCapital @SAOToken_BSC @cz_binance @binance @elonmusk @SAOToken_BSC
 and 3 others
#SAO   is the #best #project in the #crypto ❤️ We will be #rich 😎💰 with this #coin 🔥 #beleive in it 🥇🤝 #SAOToken   #btc     #bnb     #bsc #eth #BSC #PUMP #moon #LFG #METAVERSE #Web3  😍👑💸
@rocket__crypto
   
@Atarasouliy
 New #Ath coming soon",0,0,javadjeddi671,316,1519613625954181120
14,Thu Apr 28 09:44:55 +0000 2022,"@Cryptonic2071 @MythNft16 @BabyCatcoinBSC Babycatcoin is at the speed of light a community of future millionaire 🤗
#Babycatarmy #BabyDogeCoin #BabyDoge #BNB #BUSD #BTC",0,0,Maxjunior28,1,1519613624305782784
15,Thu Apr 28 09:44:53 +0000 2022,"News about this project in everyday doesn't allow us to doubt the project success. so, it deserve the attention of people from all over the world.This project has a qualified team with good work, behind them in the future. #SeasonalTokens #CryptoMining #CyclicalInvesting #BTC",0,0,Facelock500,28319,1519613616323891200
16,Thu Apr 28 09:44:51 +0000 2022,"the strongest bullish signal flashed for #Bitcoin. Not trend reverse but price bounce is anticipated!

@tradeosiann  is a super #BTC Trader 
I’ve been following his tweets and tips seriously &amp; I’ve been doing great $MATIC $KAVA $ENJ $MITH #Cryptocurrency  $THETA qq",0,0,ChakuLove1,88,1519613605393563648
17,Thu Apr 28 09:44:42 +0000 2022,"@StarbankFinance @AstarNetwork Let's join this good project @StarbankFinance, let's support this project so that it can go to the moon.

@Mochama66626604
@ImannudinAchmad
@alluqman95
@RahmadSukhairi
@Gigih93129484

#Starbank #SBX #DeFi @AstarNetwork
 #ASTR #Build2Earn #Crypto #Bitcoin",0,0,BriyanAditya101,97,1519613570371436545
18,Thu Apr 28 09:44:38 +0000 2022,"$BTC average price for the previous 9 years. #bitcoin

2013 - $286.19
2014 - $501 (+75.05%)
2015 - $276.50 (-44.81%)
2016 - $590.76 (+113.65%)
2017 - $4,279.58 (+624.41%)
2018 - $7,186 (+67.91%)
2019 - $7,378.60 (+2.68%)
2020 - $12,319.08 (+66.96%)
2021 - $47,012.25 (+281.62%)",0,1,Cryptbopolous,65,1519613551979241472
19,Thu Apr 28 09:44:34 +0000 2022,"the strongest bullish signal flashed for #Bitcoin. Not trend reverse but price bounce is anticipated!

@tradeosiann  is a super #BTC Trader 
I’ve been following his tweets and tips seriously &amp; I’ve been doing great $MATIC $KAVA $ENJ $MITH #Cryptocurrency  $THETA m",0,0,ChakuLove1,88,1519613534350442497
20,Thu Apr 28 09:44:29 +0000 2022,"the strongest bullish signal flashed for #Bitcoin. Not trend reverse but price bounce is anticipated!

@tradeosiann  is a super #BTC Trader 
I’ve been following his tweets and tips seriously &amp; I’ve been doing great $MATIC $KAVA $ENJ $MITH #Cryptocurrency  $THETA n",0,0,ChakuLove1,88,1519613515211759616
21,Thu Apr 28 09:44:29 +0000 2022,"#revenue #revenuecoin #bnb #bitcoin

This is really very cool and strong project with great facilities.I hope this project will achieve more success.We will be happy to see",0,0,Afrin1722,2382,1519613513785782273
22,Thu Apr 28 09:44:26 +0000 2022,"the strongest bullish signal flashed for #Bitcoin. Not trend reverse but price bounce is anticipated!

@tradeosiann  is a super #BTC Trader 
I’ve been following his tweets and tips seriously &amp; I’ve been doing great $MATIC $KAVA $ENJ $MITH #Cryptocurrency  $THETA b",0,0,ChakuLove1,88,1519613500959510530
23,Thu Apr 28 09:44:22 +0000 2022,"the strongest bullish signal flashed for #Bitcoin. Not trend reverse but price bounce is anticipated!

@tradeosiann  is a super #BTC Trader 
I’ve been following his tweets and tips seriously &amp; I’ve been doing great $MATIC $KAVA $ENJ $MITH #Cryptocurrency  $THETA v",0,0,ChakuLove1,88,1519613485717475329
24,Thu Apr 28 09:44:20 +0000 2022,"@Cryptonic2071 @JakeGagain @BabyCatcoinBSC Babycatcoin is at the speed of light a community of future millionaire 🤗
#Babycatarmy #BabyDogeCoin #BabyDoge #BNB #BUSD #BTC",0,0,Maxjunior28,1,1519613474602733569
25,Thu Apr 28 09:44:19 +0000 2022,"let's fly a white plane @cogecoin
 
#NFT #NFTs #NFTGiveaway #NFTCommunity #NFTGiveaways #NFTProject #NFTdrop #NFTcollection #bitcoin #ethereum #Solana #btc #eth #Crypto ✈️✈️✈️✈️✈️✈️✈️",0,2,DeVo_head,132,1519613473965154305
26,Thu Apr 28 09:44:18 +0000 2022,"the strongest bullish signal flashed for #Bitcoin. Not trend reverse but price bounce is anticipated!

@tradeosiann  is a super #BTC Trader 
I’ve been following his tweets and tips seriously &amp; I’ve been doing great $MATIC $KAVA $ENJ $MITH #Cryptocurrency  $THETA c",0,0,ChakuLove1,88,1519613469015764997
27,Thu Apr 28 09:44:15 +0000 2022,"the strongest bullish signal flashed for #Bitcoin. Not trend reverse but price bounce is anticipated!

@tradeosiann  is a super #BTC Trader 
I’ve been following his tweets and tips seriously &amp; I’ve been doing great $MATIC $KAVA $ENJ $MITH #Cryptocurrency  $THETA x",0,0,ChakuLove1,88,1519613454021120000
28,Thu Apr 28 09:44:10 +0000 2022,"the strongest bullish signal flashed for #Bitcoin. Not trend reverse but price bounce is anticipated!

@tradeosiann  is a super #BTC Trader 
I’ve been following his tweets and tips seriously &amp; I’ve been doing great $MATIC $KAVA $ENJ $MITH #Cryptocurrency  $THETA z",0,0,ChakuLove1,88,1519613433494134787
29,Thu Apr 28 09:44:06 +0000 2022,"the strongest bullish signal flashed for #Bitcoin. Not trend reverse but price bounce is anticipated!

@tradeosiann  is a super #BTC Trader 
I’ve been following his tweets and tips seriously &amp; I’ve been doing great $MATIC $KAVA $ENJ $MITH #Cryptocurrency  $THETA l",0,0,ChakuLove1,88,1519613417803317249
30,Thu Apr 28 09:44:01 +0000 2022,"#Giveaway #Airdrop #cryptocurrency #NFTCommunity #BTC #TRX

📌 Participate with pinned post 

Who is the next winner?",0,0,cansmons,12,1519613395175342080
31,Thu Apr 28 09:44:00 +0000 2022,"We're only going to be released for a few days. 
We swap cryptocurrency at a ratio of 1:1.1~3 or more
Ex, Giving $100 worth of #btc , Immediately exchanging it for $110-120 worth of #xrp
telegram: @exc00
Seize an opportunity
#BTC #XRP #ADA #LUNA",0,0,rete23142,1,1519613390808764416
32,Thu Apr 28 09:43:59 +0000 2022,"the strongest bullish signal flashed for #Bitcoin. Not trend reverse but price bounce is anticipated!

@tradeosiann  is a super #BTC Trader 
I’ve been following his tweets and tips seriously &amp; I’ve been doing great $MATIC $KAVA $ENJ $MITH #Cryptocurrency  $THETA j",0,0,ChakuLove1,88,1519613390120898560
33,Thu Apr 28 09:43:59 +0000 2022,"UP  
 - DOT/USDT
 Price:17.31000 
 Bollinger Bands ALERTS OneHour 
  Bollinger Bands Calculation: 124.22110
 #BTC #API3BUSD #Bitcoin #RSİ #Bollinger -It is not investment advice. You can visit our profile for your own alarms. YTD. 12:43:40 PM",0,0,Cryptoinfo_AI,116,1519613387445047297
34,Thu Apr 28 09:43:56 +0000 2022,"the strongest bullish signal flashed for #Bitcoin. Not trend reverse but price bounce is anticipated!

@tradeosiann  is a super #BTC Trader 
I’ve been following his tweets and tips seriously &amp; I’ve been doing great $MATIC $KAVA $ENJ $MITH #Cryptocurrency  $THETA h",0,0,ChakuLove1,88,1519613376111931392
35,Thu Apr 28 09:43:56 +0000 2022,@Seasonal_Tokens The vision of this project is very interesting. Kudos to all the devs and creators for all their  and efforts to complete and make this project awesome. Hoping for the success for the benefits of all.    #SeasonalTokens #CryptoMining #CyclicalInvesting #BTC,0,1,NasimKhan500,4057,1519613376061927424
36,Thu Apr 28 09:43:56 +0000 2022,"@BabyCatcoinBSC Babycatcoin is at the speed of light a community of future millionaire 🤗
#Babycatarmy #BabyDogeCoin #BabyDoge #BNB #BUSD #BTC",0,0,Maxjunior28,1,1519613374920904704
