,Date,Tweet Text,Retweet Count,Favorite Count,Username,User follower count,ID
0,Wed Mar 02 03:30:25 +0000 2022,"#Orijin #Polygon #IDO #BSC #Eth #BTC #Airdrop #DeFi #Launchpad 
Orijin Finance Launchpad is a decentralized ILO and IDO platform that provides services for investors to invest safely in global crypto projects across three blockchains BSC, ETH and MATIC https://t.co/RbLt5DFStc",0,0,SagarM712,5855,1498863270811164675
1,Wed Mar 02 03:30:25 +0000 2022,"#Turkey : #Crypto  Becomes Ultra-Trendy as #Lira Falls
. #cryptocurrency #BTC #ETH https://t.co/9sQNCdMcNy",0,0,ahmad_manasrah1,1009,1498863269142044675
2,Wed Mar 02 03:30:23 +0000 2022,"@Namplus2711 @TelefyConnect this project is really good, Very enthusiastic team, Great community, I hope the project thrives, I love your project🎉#DeFi #TeleFy #DEX #cryptocurrency #Ethereum #BinanceSmartChain #Bitcoin #Airdrop #polkadot #MATIC #Polygon $TELE #Cardano #ETH",0,0,HelalMahmud,1783,1498863260036001792
3,Wed Mar 02 03:30:08 +0000 2022,"#erc20gas #ETH #crypto 
⛽️Auto 15Min ETH Gas Tracking⛽️

GWEI:
Low: 49 gwei
Avg: 50 gwei
High: 51 gwei

Opensea: Sale
Low: $29.18
Avg: $29.78
High: $30.37

Uniswap V3: Swap
Low: $26.61
Avg: $27.16
High: $27.70

USDT: Transfer
Low: $7.81
Avg: $7.97
High: $8.13",0,0,Erc20Gas,585,1498863197499150337
4,Wed Mar 02 03:30:00 +0000 2022,"Top 10 #Cryptocurrency Live Prices: 
(10:30 PM . Mar 01,2022)

#BTC $44116.27
#ETH $2942.37
#BNB $409.49
#DOGE $0.13
#SHIB $0.0000265722
#AXS $56.67
#MANA $2.80
#UNI $10.26
#GM $0.0000323314
#KISHU $0.0000000016

Comments! Which coins would like to be listed?",0,0,dll_io,767,1498863163760070657
5,Wed Mar 02 03:30:00 +0000 2022,"Top 10 #Cryptocurrency Live Prices: 
(10:30 PM . Mar 01,2022)

#BTC $44116.27
#ETH $2942.37
#BNB $409.49
#DOGE $0.13
#SHIB $0.0000265722
#AXS $56.67
#MANA $2.80
#UNI $10.26
#GM $0.0000323314
#KISHU $0.0000000016

Comments! Which coins would like to be listed?",0,0,dll_io,767,1498863163109900291
6,Wed Mar 02 03:29:15 +0000 2022,"@cybermiles Team, Do something to pump the price to recover losses for investors, it's already dumped -99.50% from its ATH!! Since last 4 months it dumped more 80% &amp; not able to recover even #BTC #Bitcoin #ETH &amp; All Alts are recovered!! I will never choose again #Cybermiles #CMT in future!!",0,0,cherry302575,81,1498862975402545156
7,Wed Mar 02 03:29:13 +0000 2022,"@Cryptohunter555 @hehe_kev @altcryptocom @CheemsInu #cheems @CheemsInu 

🏆 #MemeTech

🏆 #ETH Bridge 

🏆 New Block City (#P2E #Metaverse)

🏆 Innovative marketing &amp; influencers

@CGothamCity #Bitcoin",0,0,DuckSupportHODL,341,1498862967860912135
8,Wed Mar 02 03:29:06 +0000 2022,Slow 47 | Normal 51 | Fast 65 | Instant 83 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH,0,0,ETHGasPriceBot,1096,1498862936894365697
9,Wed Mar 02 03:28:58 +0000 2022,"@realmsofeth Good luck y'all 🥂

#airdrop #crypto #nft #eth #ethereum #cryptonews #cryptotrading #bitcoin #cryptocurrecy #NFTCommunity #NFTs #MMORPG #Blockchain #PolygonNFT #P2E",0,0,AjayKrpa,7,1498862904388759553
