,Date,Tweet Text,Retweet Count,Favorite Count,Username,User follower count,ID
0,Thu May 19 12:45:25 +0000 2022,"@RealCryptorich Obviously $DYP is my all time favorite because it provides me the most profitable passive income. @dypfinance is very much secured and it employed anti-manipulation features.
🔥 Eth, BSC and AVAX yield farming 🔥NFT Marketplace 
🔥Buyback Program
🔥 #NFTs dapp
#bscgems #eth #avax",0,0,bitcoindragon28,531,1527269194085302272
1,Thu May 19 12:45:08 +0000 2022,"#erc20gas #ETH #crypto 
⛽️Auto 15Min ETH Gas Tracking⛽️

GWEI:
Low: 18 gwei
Avg: 18 gwei
High: 20 gwei

Opensea: Sale
Low: $7.10
Avg: $7.10
High: $7.89

Uniswap V3: Swap
Low: $6.48
Avg: $6.48
High: $7.20

USDT: Transfer
Low: $1.90
Avg: $1.90
High: $2.11",0,0,Erc20Gas,735,1527269119380406272
2,Thu May 19 12:45:00 +0000 2022,"Our interface is built for ease. Buy, Sell and Exchange your crypto within a few clicks.

#cryptocurrency #exchange #USDCoin #bitcoin #Ethereum",0,0,AQRU_Official,20727,1527269087478308864
3,Thu May 19 12:44:56 +0000 2022,Welcome to all the miners pointing their rigs our way as part of the great #Eth hash rate migration! Welcome to the ec…,0,0,MalthusIngram,12,1527269071007383552
4,Thu May 19 12:44:54 +0000 2022,"@iamJAX_ @CryptoPaycheck Dexfolioapp lets you track your #BSC, #ETH and other alt coins. You can also find your forgotten crypto.
Dexfolio comes with other amazing features;
Scam detector
Multi wallet &amp; multi chain 
Etc
Download on Google Playstore &amp; Apple Appstore",0,0,NapriKwaku,3,1527269062962970629
5,Thu May 19 12:44:51 +0000 2022,"In the past, the DAO of #Ethereum has also been hacked.
At that time, Vitalik made a rather bold decision to use a soft fork (upgrade the software and only let the original blockchain exist)
#Ethereum #ETH #daoeth #DAO #DAOs  #VitalikButerin",0,0,AboutCrypto15,36,1527269050350698496
6,Thu May 19 12:44:48 +0000 2022,"Mints I’m looking forward too:

@TrippinApeNFT 
@VandalCityCorp 
@cowboyznft_ 
@OakParadiseNFT 
@GreatGoatsNFT 
@PinealRenegade 
@ShroudedNFT 

#NFTs #SOL #Ethereum",0,2,Mscrypto22,352,1527269037360701440
7,Thu May 19 12:44:17 +0000 2022,"This platform showed me sincerity and gave me reason to invest in Binary and Bitcoin Trade, 
#WorkQuest $WQT $WUSD #WorkNet #WorkQuestApp #blockchian #crypto #cryptolife #BTC #BNB #ETH #digitalization #digitalassets #saving #BinanceSmartChain",0,0,ShakilK28610437,1739,1527268907408834560
8,Thu May 19 12:44:02 +0000 2022,"Yesterday I used for the first time the @sora_xor network to stake @TokenCeres and DEO. Really impressed with the high Tx speed… 

Also @sora_xor should be more compatible with other networks like @MoonbeamNetwork to avoid ETH fees

#Ethereum #blockchain $ceres $xor",0,2,Economy3Future,6,1527268845551071237
9,Thu May 19 12:43:50 +0000 2022,"@MoveForPaid @opensea Dexfolioapp lets you track your #BSC, #ETH and other alt coins. You can also find your forgotten crypto.
Dexfolio comes with other amazing features;
Scam detector
Multi wallet &amp; multi chain 
Etc
Download on Google Playstore &amp; Apple Appstore",0,0,NapriKwaku,3,1527268795370307584
10,Thu May 19 12:43:44 +0000 2022,Venus (XVS) went up 15.1 percent in the last 30 minutes on Binance. #XVS  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews,0,0,cryptoalerted,298,1527268769759907840
11,Thu May 19 12:43:42 +0000 2022,"@AltcoinDailyio @RichardHeartWin @CryptoCurricula What Game would that be  ??  #Ethereum is beginning to see its dominance dwindle, falling from ~84% in March 2021 to ~55% in March 2022 as other platforms see rapid growth in their #DeFi ecosystems.",0,0,HudBrett,68,1527268761119535104
12,Thu May 19 12:43:08 +0000 2022,"@canaanio 
What happend with revenues in Q1???
#BTC #DGB #ETH #TRX #altcoin
Bitcoin🔜🔙🆙2️⃣the🔝💪2️⃣💯",0,0,DannnyM4u,189,1527268617032806400
13,Thu May 19 12:42:49 +0000 2022,PasinoCom Let's go friends 🤑carmen_501878Johan_v08JhonkerickLope2#Ethereum #ETH #Pasino,0,0,AndyEmmie1,4,1527268536988614665
14,Thu May 19 12:42:40 +0000 2022,ETH Gas is now valued at 18! #ETH #gwei #GasAlert $ETH || ID: 1652964160.7616136,0,1,CryptoPingBOT,72,1527268502079520768
15,Thu May 19 12:42:39 +0000 2022,"If the #Luna coin disappears, which is one of the top ten digital currencies (despite the strength of its project), the majority of people will lose confidence in all currencies with strong projects, including #Bitcoin itself and #Ethereum
-
#bnb 
#blockchain 
#crypto
#btc",1,2,i_AdeI,1303,1527268494907265024
16,Thu May 19 12:42:25 +0000 2022,"@scylla_98 @WanderingNahavi Dexfolioapp lets you track your #BSC, #ETH and other alt coins. You can also find your forgotten crypto.
Dexfolio comes with other amazing features;
Scam detector
Multi wallet &amp; multi chain 
Etc
Download on Google Playstore &amp; Apple Appstore",0,0,NapriKwaku,3,1527268436686036992
17,Thu May 19 12:42:21 +0000 2022,"I recently moved 75% of my liquidity from #ETH and #SOL NFTs and have started putting it into #HBAR NFTs on @hedera.

A 🧵 on why:",1,2,nftfever17,336,1527268419258974209
18,Thu May 19 12:41:45 +0000 2022,"Ethereum is changing the game. It will get better, #ETH #USDT",0,1,Lucia_7652,1250,1527268270013030402
19,Thu May 19 12:40:57 +0000 2022,"@nftjakey @THEWINNERSCLUBS entering the giveaway.....

@AlparslanItir @ReyhanBurcu1 @NiranAlcicek

$SOL #solana #ETH #ad #NFTGiveaway",0,5,joseangelsahag,639,1527268067029532673
20,Thu May 19 12:40:52 +0000 2022,"If you loved Bitcoin at 65k then you should love it twice more at 30k too

#bitcoin #Ethereum #Binance #btc #BNB #cryptocurrency #Crypto #altcoins #cryptotrading",0,2,Futurecrypto12,2255,1527268049144778757
21,Thu May 19 12:40:52 +0000 2022,⚡️ 5 #ETH ready to invest! ..Looking for the best option! 🚀..#BTC #XRP  #cryptocurrecy  #Metaverse  #BNB  #Ethereum…,0,0,WinifredMaxwe19,6,1527268046456463360
22,Thu May 19 12:40:51 +0000 2022,"elonmusk elonmusk contentment, simplicity, happiness, having the present #Bitcoin #ETH #dogecoin #ADA Adequate😎😎😎😎😎😎😎😎😎😎😎",0,1,lennon_rayleign,19,1527268044883492864
23,Thu May 19 12:40:50 +0000 2022,"I don't know who needs to hear this but #Terra_Luna  is not #Ethereum and this isn't 2016.

We are in a recession, this isn't just a #crypto bear market, it's global.

Moonboys need to get their heads out of their arses, there will be no recovery this year.",0,0,FartBlanket,924,1527268037476466688
24,Thu May 19 12:40:41 +0000 2022,@BitrueOfficial @0xPolygon @Tether_to Fucking stupid! $USDT is crap and will ruin the beauty that is #Polygon. This is freaking horrible. How is the #ethereum community behind this? I DO NOT want to bail out of crypto but I am starting to feel like I do not belong anymore. #rejectstablecoins,0,1,mythocurrency,123,1527268002563072000
25,Thu May 19 12:40:40 +0000 2022,#BNBcoins are surly gonna get to $1 one day. but be patient. It won't happen overnight. #BNBtothemoon follow us on telegram for next pump. link in desc  #BTC #BNB #ETH,0,1,pump_cryptos,1088,1527267998058352640
26,Thu May 19 12:40:38 +0000 2022,Hey $AVAX ! WAKE UP!! @avalancheavax !!! #AVAX #Avalanche #crypto #cryptocurrency #binance #btc #bitcoin #eth #Ethereum,0,1,_Digdaya,435,1527267990760468481
27,Thu May 19 12:40:09 +0000 2022,"#BTC #BTCbottom is 10K
#ETH bottom is 1K

#CryptoCurrency #BTCPrediction #ETHPrediction #ElonMusk #Cathywood @cz_binance",0,0,CryptoCPandit,10,1527267867854802951
28,Thu May 19 12:39:52 +0000 2022,🎁#Giveaway🎁We've partnered with crazycatznft to give away$400 (4x $100) #ETH or #Solana5x Exclusive Crazy Catz WL Spo…,0,0,BurkeChristian8,16,1527267795574337536
