,Date,Tweet Text,Retweet Count,Favorite Count,Username,User follower count,ID
0,Tue Apr 19 23:45:02 +0000 2022,"#Bitcoin $BTC 
Price: $41,492.12

Areas of Support
MUST Hold Above: $36,927.99

Trends
Near: UP📈
Short: DN📉
Medium: UP📈
Long: DN📉

Levels of interest
Short: $39,706.38
Med: $51,893.79
Long: $106,588.72",0,0,DCA_Cryptoz,13794,1516563554693959685
1,Tue Apr 19 23:45:01 +0000 2022,"#BTC $41474  $BTC
#ETH $3104.08  $Eth
#BNB $422.11  $Bnb",0,0,Pricecrypt0,78,1516563550558433287
2,Tue Apr 19 23:45:00 +0000 2022,$QUAD https://t.co/4td741hhn8 Quad/Graphics Inc The automated equity analyst computed the market value of this company should remain flat in the coming days and has no clear long term directional perspective #investing #bitcoin #entrepreneurship,0,0,intratio,915,1516563547664396294
3,Tue Apr 19 23:45:00 +0000 2022,"Top 10 #Cryptocurrency Live Prices: 
(07:45 PM . Apr 19,2022)

#BTC $41485.33
#ETH $3105.65
#BNB $422.12
#DOGE $0.14
#SHIB $0.0000253957
#AXS $47.38
#MANA $2.17
#UNI $9.53
#GM $0.0000214750
#KISHU $0.0000000015

Comments! Which coins would like to be listed?",0,0,StoreFiAi,769,1516563545294573569
4,Tue Apr 19 23:44:56 +0000 2022,Can’t buy more #Bitcoin. Im all in.,0,0,markisikiel,7,1516563530174144512
5,Tue Apr 19 23:44:50 +0000 2022,"@ApeCoin_Airdrop Thanks 😊 

0xce615d61c489bcdde6079386dfe961e0c28628d1
#btc #bnb 
I hope to get it 🙏",0,0,YanAbbas,85,1516563506291687430
6,Tue Apr 19 23:44:46 +0000 2022,"#Bitcoin is the perfect amalgamation of application of subjective human value, and use of objective computer data",0,0,douchante,591,1516563487610359815
7,Tue Apr 19 23:44:27 +0000 2022,"@Satoshiverse_io @trevorjonesart @Hackatao @decentraland @makersplaceco @niftygateway @yesladypheOnix @helloluis @YieldGuild @crypto888crypto @gamecredits @33NFT @MantaNFT @TheBLUniverse Love my Legionnaires, get yours now😼

4K HD animated video+generative sound #NFTs

Created by legendary comic artist José Delbo🏆and ApolloNFT🚀

#JoinSatoshisLegions
#PlayToEarn #NFTgame #NFT #GameFi #Metaverse #ETH #Bitcoin #MetaverseNFT #NFTCommunity
#非同质化代币 #元宇宙",0,0,chaoskittiesss,345,1516563408740818944
8,Tue Apr 19 23:44:25 +0000 2022,"@uu9live LET'S GO   TOGTTHER！

Let us feel the charm of $cult

#wearecultdao 

#readthecultmanifesto 

@wearecultdao 

$CULT
＃BTC 
$SHIB

Never forget the 1st rule : talk about $cult 🎭",0,0,siyuexx,351,1516563400318349312
9,Tue Apr 19 23:44:24 +0000 2022,"@InuKishu Buy $PGIRL  now.. its still cheap..it will cancel  zeros very soon..

@pandagirltoken #pandagirl #nft #nftart #giveaway #BTC #ADA #ETH #SHIB #babydoge",0,0,muslat1999,1,1516563395721449487
10,Tue Apr 19 23:44:17 +0000 2022,"@ShaneGanix sigh... as much as most of this community wishes it were, it's not this simple. Since each satoshi is uniquely identifiable, tracking them will be FINCEN's not-so-secret weapon in prosecuting future criminals attempting to use #bitcoin",0,0,BitCapJohnny,782,1516563365371461632
11,Tue Apr 19 23:44:09 +0000 2022,"#Bitcoin Last Price $41470 #BTC 🚀
Daily Indicators:
RSI: 47.4
MA(20): 42671
MA(50): 42167
MA(200): 48085
Bollinger B. lower/upper: 37775/47566

#Ethereum Last $3104 #ETH
RSI: 49.7
MA(20): 3203
MA(50): 2998
MA(200): 3493
BB: 2851/3556

DM for project price!
#Crypto #Live

41140",0,0,LivePriceCrypto,579,1516563332978855941
12,Tue Apr 19 23:43:59 +0000 2022,"#bitcoin if I have a harddrive that is locked due to virus, can I just get a flashdrive windows installer, boot from flash drive and then over-write the SSD and pretend like it never happened after installing drivers?",0,0,Bigcricket467,519,1516563289702125584
13,Tue Apr 19 23:43:55 +0000 2022,"@jack This project have paid $36000 in 72hours to its community for spreading what they love....
Let's keep the good news flying...
@pandagirltoken #pandagirl #ADA #ETH #SHIB #babydoge #BTC #giveaway",0,0,eefy_michael,15,1516563274137014276
14,Tue Apr 19 23:43:55 +0000 2022,@ListCKB @coinbase Heavy accumulation of #CKB  is going on across the exchanges... Because #Nervos @yokaiswap @NervosNetwork #CryptocurrencyNews #StocksToWatch #Bitcoin,1,1,Nathan24035933,19,1516563273855946755
15,Tue Apr 19 23:43:54 +0000 2022,"📌 BTC On Chain Data

Filters the noise in the BTC analytics space. Has never failed in history.

What is noise? It is the short term price outlook.. M5 to Weekly

#OIGSignals #Altseason #btc #crypto #moonshot #nfts #trading #investing #ico #CryptocurrencyNews",0,1,OigSignals,215,1516563268722167814
16,Tue Apr 19 23:43:37 +0000 2022,Current #Bitcoin Price is $41491 #BTC #Crypto,0,0,IAmBitcoinBot,944,1516563199507587075
17,Tue Apr 19 23:43:21 +0000 2022,@doge1moon_CEO I’d convert it to #Bitcoin,0,0,crosbycapital,25,1516563130805018635
18,Tue Apr 19 23:43:17 +0000 2022,"@InuKishu $PGIRL  is the future, buy and hold now..

@pandagirltoken #pandagirl #nft #nftart #giveaway #BTC #ADA #ETH #SHIB #babydoge",0,0,muslat1999,1,1516563114946347009
19,Tue Apr 19 23:43:15 +0000 2022,@CryptoBoostMe Lets go! #Bitcoin,0,0,xRick38,190,1516563106054422529
20,Tue Apr 19 23:43:09 +0000 2022,"#Bitcoin Last Price $41488 #BTC 🚀
Daily Indicators:
RSI: 47.5
MA(20): 42672
MA(50): 42167
MA(200): 48085
Bollinger B. lower/upper: 37777/47566

#Ethereum Last $3105 #ETH
RSI: 49.7
MA(20): 3203
MA(50): 2998
MA(200): 3493
BB: 2851/3556

DM for project price!
#Crypto #Live

41139",0,0,LivePriceCrypto,579,1516563078892171273
21,Tue Apr 19 23:43:07 +0000 2022,"$TRIAS 1D chart is pure Art 🙌🏽

#TRIAS #ALTSEASON #BTC",0,1,itsmouaad1,77,1516563074379091977
22,Tue Apr 19 23:42:55 +0000 2022,"💰💰Crypto Giveaway💰💰

2 People will win 0.5 $eth 🔥

Rules:
1) Follow
2) Retweet
3) Tag 3 friends

Drawing will be done on May 1, 2022

#Giveaways #Crypto #bitcoin   #Ethereum $bnb $ape $matic $sol #APECOIN #NFT #NFTGiveaways #Cryptocrash #Coinbase #freecontest",1,3,BattleOfJupiter,0,1516563020620652548
23,Tue Apr 19 23:42:53 +0000 2022,"""#Bitcoin is more typical of a precious metal. Instead of the supply changing to keep the value the same, the supply is predetermined and the value changes.""
— Satoshi, 2009-02-18",0,1,_Hugo_Ramos_,2469,1516563013465255936
24,Tue Apr 19 23:42:41 +0000 2022,@Cylumfinance Good projet #CYLUM #CYM #BNB #BSC #cryptocurrency #binance #BTC #ETH,0,0,asafi3071,0,1516562963569782786
25,Tue Apr 19 23:42:39 +0000 2022,@blknoiz06 Proof of stake is doomed lmao imagine this shit 200 years into the future. No second best #Bitcoin,0,0,richlibertarian,315,1516562953289543686
26,Tue Apr 19 23:42:38 +0000 2022,"@InuKishu $PGIRL  minting will take place soon...04/29 is the date..

@pandagirltoken #pandagirl #nft #nftart #giveaway #BTC #ADA #ETH #SHIB #babydoge",0,0,muslat1999,1,1516562951230177286
27,Tue Apr 19 23:42:27 +0000 2022,"If you could use #Bitcoin to qualify for a mortgage but were required to use a custodian for a portion of it, would you do it? Why or why not?",0,0,ginavinnitsky,1617,1516562904589291520
28,Tue Apr 19 23:42:15 +0000 2022,there's no reason why a single penny needs to go to the US Government. It can go directly to funding #Bitcoin devs instead via @OpenSats,1,1,chowcollection,13652,1516562852689199104
29,Tue Apr 19 23:42:08 +0000 2022,"#Bitcoin Last Price $41503 #BTC 🚀
Daily Indicators:
RSI: 47.5
MA(20): 42672
MA(50): 42167
MA(200): 48085
Bollinger B. lower/upper: 37778/47566

#Ethereum Last $3107 #ETH
RSI: 49.9
MA(20): 3204
MA(50): 2998
MA(200): 3493
BB: 2851/3556

DM for project price!
#Crypto #Live

41138",0,0,LivePriceCrypto,579,1516562824637657099
30,Tue Apr 19 23:42:07 +0000 2022,"There are three types of people in this world:

1. Those who own #Bitcoin 
2. Those who are afraid of Bitcoin but will own it soon.
3. Those who don’t return shopping carts to the corral.",0,0,NickDimondi,899,1516562819411595278
31,Tue Apr 19 23:41:51 +0000 2022,@S3xyRhinna I think #bitcoin might be a better investment and I don’t mean to sound like one of those annoying btc accounts,0,0,allintco,16,1516562755293257733
32,Tue Apr 19 23:41:48 +0000 2022,"I feel that in your eyes, 37,000 has become your bottom line? #BTC #ETH #Hoo",0,0,Txhkl1Txhkl,0,1516562739518648322
33,Tue Apr 19 23:41:38 +0000 2022,"Current #Bitcoin price is $41,466.26",0,0,hourly_btc,4,1516562700779892744
34,Tue Apr 19 23:41:33 +0000 2022,"#NFT  #ETH  #Bitcoin  #NFTCommunity #trading 

When #cryptocurrency #markets are down people fear of crash! 📉

I see big opportunities 👀. What do you see?",0,3,squalealgotrade,56,1516562677153386501
35,Tue Apr 19 23:41:28 +0000 2022,@danheld #bitcoin for a Bright Future! 👌,0,0,TejeraYeniel,74,1516562656630607873
