,Date,Tweet Text,Retweet Count,Favorite Count,Username,User follower count,ID
0,Tue Mar 29 09:59:59 +0000 2022,"DCA into #Bitcoin.
Build conviction by doing the work.
Learn to filter out the noise (it's almost all noise).
Enjoy.",0,0,GordonBuckley3,824,1508745779716161538
1,Tue Mar 29 09:59:58 +0000 2022,"When the price of #BTC dips, I stack more Sats.  I love when the price goes down because it creates a buying opportunity. #bitcoin won't be this cheap for much longer. 📈🚀🚀💎👐",0,0,Jpkicker,136,1508745774590480385
2,Tue Mar 29 09:59:55 +0000 2022,"$20,000 in #Solana for 5 no's if we reach 2000 followers in 48 hours 

To enter ::-
👉 Must follow @BakerStreetClub
🔔 Turn on notifications
🧡 Retweet + Like this post
🔖 Tag 5 friends 

#Solana #BNB #BTC #Bitcoin #BUSD #cryptocurrecy #bakerstreetclub #SOL #ETH",0,1,BakerStreetClub,1196,1508745760610742275
3,Tue Mar 29 09:59:53 +0000 2022,"@flagnetwork_NFT @BitMartExchange Hoping for your success!

#FlagNetwork #IDO #cryptocurrency #Bitcoin #NFTs",0,0,ayn2930,277,1508745755598589955
4,Tue Mar 29 09:59:47 +0000 2022,"@catherine___c Move into #Bitcoin Cathrine.
Spending = inflation- taxation without representation.

Wake up.",0,0,bronzefozzz,662,1508745728025571330
5,Tue Mar 29 09:59:44 +0000 2022,"@JokoCryptoReal Aweesomee...!!! lets make history.🔥🔥🔥🔥🔥🔥🚀🚀🚀🚀
@Kuncicoin_id 
#BNB #BTC #NFTGiveaways #nft #NFTCommunity #Bitcoin  #nftcollector #Metaverse #IoT #NFTs  #kuncicoin #KunciArmy #community #altcoin #DYOR #1000xgem #BSCGem",0,0,primaindrayana,622,1508745716369616905
6,Tue Mar 29 09:59:33 +0000 2022,"@PotatoCoinSPL a great and fantastic project 
@DaveJoy001
@Cristiano 
@Maxwell0006
@Ayodele23464242 
@SamOlawale4

FQoWpdGFgo18hqAjdxB6Q2ptyTNgwazHGJUMmL3r3kjh

#potato #bitcoin #Binance  #NFTGiveaways",0,0,DaveJoy001,47,1508745668688494596
7,Tue Mar 29 09:59:32 +0000 2022,@CarlBMenger Ok… but I’ve allocated 90% of my entire net worth into #Bitcoin today so where does that leave me in 10 years?,0,0,DrBitcoinPhD,43,1508745665404358663
8,Tue Mar 29 09:59:31 +0000 2022,"@Greenpeace_ITA @GreenpeaceUK @greenpeacefr @greenpeaceusa @GreenpeaceEU 

Thank you, may your campaign start an informed public chat, although it would have been wiser to inform yourselves before hand. 🍻😂

#Bitcoin POW mining is a crutch and a booster for renewables scaling.",0,0,noufsmith,831,1508745661134614529
9,Tue Mar 29 09:59:29 +0000 2022,"@Reapess_Ag3ntK @AdamSimecka @RexrodeRuth @jackmallers Read Bitcoin First by @DigitalAssets before being so certain.

#btc stands alone.",0,0,BitcoinOllie,794,1508745653123489797
10,Tue Mar 29 09:59:23 +0000 2022,"@flagnetwork_NFT @BitMartExchange Good project
#FlagNetwork #IDO #cryptocurrency #Bitcoin #NFTs",0,0,Habibur6204,30,1508745627181600771
11,Tue Mar 29 09:59:20 +0000 2022,"Gonfty can become the greenest, fastest, and highest TPS blockchain enabling superior FPS gaming development on-chain with enhanced gaming. 
#Gonfty #Metaverse #NFTs #Gaming #DeFi #Airdrop #Bounty #cryptocurrency #blockchain #decentralization #Defi #NFT #crypto #BTC #Altcoin",0,0,Vhora8Vhora,15272,1508745614288625666
12,Tue Mar 29 09:59:13 +0000 2022,"🚀🚀🚀 $1,228,900 BTCUSD LONGED @$47,579.8 on #Binance (9:59:13 UTC) #BTC #cryptocurrency",0,0,ExchangeWhales,2581,1508745586278871043
13,Tue Mar 29 09:59:09 +0000 2022,@BabyCatcoinBSC @WhaleCoinTalk People earn better when they no what's the goal all about babycatcoin is the future. 💯🤑🛩️🚀#babycatcoinbsc #babycatcoin #BTC #BNB #BSC,0,0,Abdulma54550611,15,1508745567521890307
14,Tue Mar 29 09:59:08 +0000 2022,make #cryptocurrency #litecoin #bitcoin with @jobboycom,0,0,Sohag_Mojumder3,2,1508745565873766401
15,Tue Mar 29 09:58:55 +0000 2022,"@PotatoCoinSPL What a great project and is a project with great potentials
@Dannny_K
@mermhart
@MidddHa
@ZawAndy
@samsmith

DBb33BHSsRRJEvjEnBfnzs9BUdRtSMAxGehpKZFDoxAd

#potato #bitcoin #Binance  #NFTGiveaways",0,0,Babalol17656117,65,1508745508499730433
16,Tue Mar 29 09:58:49 +0000 2022,@Brooks92266313 @AltCryptoGems @BabyCatcoinBSC People earn better when they no what's the goal all about babycatcoin is the future. 💯🤑🛩️🚀#babycatcoinbsc #babycatcoin #BTC #BNB #BSC,0,0,Abdulma54550611,15,1508745486454472706
17,Tue Mar 29 09:58:38 +0000 2022,@PostyXBT Shave your head and use the $35 to buy more #Bitcoin,0,0,spurs1692,138,1508745439864045578
18,Tue Mar 29 09:58:30 +0000 2022,"#Airdrop 

If #Bitcoin will touch $50.000 in a 2 days I will #giveaway $10❗️❗️❗️

#jasmy #celo #waves",0,0,DEDI_HOTS,136,1508745405164568579
19,Tue Mar 29 09:58:22 +0000 2022,"#DeFi #TeleFy #DEX #cryptocurrency #Ethereum #BinanceSmartChain #Bitcoin #Airdrop #polkadot #MATIC #Polygon $TELE #Cardano #ETH

Excellent project and purposeful team . This project is the best I've ever seen. This project has a bright future. You will get a higher marketi ng",0,0,cardibot1,7339,1508745371295502336
20,Tue Mar 29 09:58:20 +0000 2022,"@frxresearch Due to #BTC #cycle lengthening I am not sure the is a correlation between the months anymore, what do you think?",0,0,CHCryptoChris,71,1508745362370142210
21,Tue Mar 29 09:58:18 +0000 2022,"@Cylumfinance big project !!!!!
@HangFire357 
@YrnForeva_ 
@thuhomia 
#CYLUM #CYM #BNB #BSC #cryptocurrency #binance #BTC #ETH",0,0,jannatulmaiaraq,12,1508745354157912066
22,Tue Mar 29 09:58:12 +0000 2022,"'Purpose Bitcoin ETF' 🇨🇦 currently holds 36,050.312331 #BTC",0,0,BitcoinNDaily,442,1508745329121939457
23,Tue Mar 29 09:58:10 +0000 2022,"@rovercrc thank you for holding a give away, hopefully today I will be lucky to follow you
#Bitcoin",0,0,Fiyana89,50,1508745322658336770
24,Tue Mar 29 09:58:06 +0000 2022,"#SeasonalTokens #CryptoMining #CyclicalInvesting #BTC

This is most stronger and legit project.This is a high quality project with clear roadmap.I wish this project will be able to present itself as a much better project.",0,0,Babykinc,2200,1508745304018862081
25,Tue Mar 29 09:58:02 +0000 2022,I hope #bitcoin gets slapped hard just like will Smith did to Chris lol !!,0,2,WillFiii,36,1508745290043600898
