,Date,Tweet Text,Retweet Count,Favorite Count,Username,User follower count,ID
0,Wed Apr 06 04:45:03 +0000 2022,"Active Crypto today #bitcoin @ $45,314.21 , -3.30%  https://t.co/cphRurkVZA https://t.co/F1mLVj4Dgv",0,0,mehabecapital,2923,1511565626464219141
1,Wed Apr 06 04:45:02 +0000 2022,"If you are a @Bitcoin Cash holder or hold any crypto that is listed on XcelTrip, get real-life use cases of your assets.

🔥Book your travel with #BCH #Bitcoin #Ethereum #XLD #Verge #Litecoin #Dash #Tether on https://t.co/ksvq9M4scP 

☀️ To learn more  👉 https://t.co/yZIRCHERs0 https://t.co/Rmf2JAXXd0",0,0,xceltrip,30623,1511565622924259341
2,Wed Apr 06 04:45:02 +0000 2022,"#BTC $45294  $BTC
#ETH $3353.13  $Eth
#BNB $441.81  $Bnb",0,0,Pricecrypt0,46,1511565621779181573
3,Wed Apr 06 04:45:00 +0000 2022,"BITCOIN WENT UP!

USD $45,346.29 (+0,18%)
Yesterday: -2,68%
Last 30 days: +18,07%

#bitcoin",0,0,CryptFloats,23,1511565615470948355
4,Wed Apr 06 04:45:00 +0000 2022,"Top 10 #Cryptocurrency Live Prices: 
(12:45 AM . Apr 06,2022)

#BTC $45324.56
#ETH $3351.44
#BNB $442.46
#DOGE $0.16
#SHIB $0.0000261480
#AXS $58.22
#MANA $2.49
#UNI $10.90
#GM $0.0000277863
#KISHU $0.0000000016

Comments! Which coins would like to be listed?",0,0,StoreFiAi,764,1511565612723671041
5,Wed Apr 06 04:44:59 +0000 2022,"If #Bitcoin doesn't break $69,000 by the end of the year, I'm buying everyone samosa in Miami this week. https://t.co/Em9rZ2kSpB",0,0,w_toofanioption,240,1511565611314278403
6,Wed Apr 06 04:44:59 +0000 2022,"21512) Current #Bitcoin Price is $45344 #BTC #Crypto
Indicators Daily:
RSI: 56.0
MA(20): 44711
MA(50): 41785
MA(200): 48249
Bollinger B. lower/upper: 40579/48843

#Ethereum Price is $3354 #ETH
RSI: 60.2
MA(20): 3220
MA(50): 2910
MA(200): 3488
BB: 2787/3654

#VAIOT Price: $0.057",0,0,LivePriceCrypto,326,1511565608978161664
7,Wed Apr 06 04:44:57 +0000 2022,"#BTC 
I find it hard to believe that this dominance ratio is a trend reversal... https://t.co/H4hJax8nyc",0,0,jobtcfx,12557,1511565600187125761
8,Wed Apr 06 04:44:55 +0000 2022,"#PiNetwork 
I believe 🚀🌖

#cryptocurrency #BitcoinButton #Bitcoin #themoon #ThisIsUs #ElonMusk #Twitter #Ethereum https://t.co/fQQ2VHEBtn",0,0,Kokoxlil,56,1511565594692313088
9,Wed Apr 06 04:44:51 +0000 2022,"@WagmiWorldToken Nice project and congratulations to the team for their efforts and dedication and highly appreciated.
@d_wanloaded 
@free_born_
@Alhaji_olodod

#airdrop #airdrops #airdropalert #airdropday #AirdropKingNews #airdropnews #bnb #btc #binance #bsc #bscgem",0,0,elaypoh,224,1511565576132517888
10,Wed Apr 06 04:44:49 +0000 2022,"@Lifeisadrip #bitcoin   is dipping deeper into the old resistance area in an effort to flip it into a new support area Weekly retest attempt still in progress

@10_BTC4 is a super underrated bitcoiner
I’ve been taking her tweets and tips seriously &amp; I’ve  been doing superb 

Follow her",0,0,alibarrera808,357,1511565569283313670
11,Wed Apr 06 04:44:41 +0000 2022,"@Ted_Tronson #bitcoin   is dipping deeper into the old resistance area in an effort to flip it into a new support area Weekly retest attempt still in progress

@10_BTC4 is a super underrated bitcoiner
I’ve been taking her tweets and tips seriously &amp; I’ve  been doing superb 

Follow her",0,0,alibarrera808,357,1511565532473999361
12,Wed Apr 06 04:44:31 +0000 2022,"@WagmiWorldToken good airdrop 
@Daudo96104846
@Batsonghip113
@tuncuby
#airdrop #airdrops #airdropalert #airdropday #AirdropKingNews #airdropnews #bnb #btc #binance #bsc #bscgem",0,0,hiepsonggiet99,15,1511565493391749122
13,Wed Apr 06 04:44:20 +0000 2022,💥 #ElSalvador ambassador to US: #Bitcoin has made our small nation “free and powerful” 👏,0,0,cryptoturkhaber,5,1511565446167805954
14,Wed Apr 06 04:44:16 +0000 2022,"@MetaWorld_Game Meta-World Airdrop (New Round) is live!Airdrop Reward: Up to 1,000 ISF
Join fast 🚀🚀

@MdAnamulHassa11
@Didarul25877112
@ESDA737

#Airdrops #Bitcoin #MetaWorld #AirdropDet #Crypto #Blockchain #MetaWorld #MTW",0,0,Hasibul86891876,38,1511565429256634381
15,Wed Apr 06 04:44:15 +0000 2022,"@Gidi_Traffic @CNBC #bitcoin   is dipping deeper into the old resistance area in an effort to flip it into a new support area Weekly retest attempt still in progress

@10_BTC4 is a super underrated bitcoiner
I’ve been taking her tweets and tips seriously &amp; I’ve  been doing superb 

Follow her",0,0,alibarrera808,357,1511565424722329601
16,Wed Apr 06 04:44:08 +0000 2022,"FUN FACT: 5 years ago today #Bitcoin was $1,162.",0,1,Larybm3Larybm,32,1511565395949330434
17,Wed Apr 06 04:44:07 +0000 2022,"#Binance Futures Report!

🟢 15m: $DOGE, $XRP, $OMG, $VET
🔴 1H: $DODO, $DUSK, $ONE, $AXS
🔴 4H: $COMP, $WAVES, $FTM, $NEAR
🟢 1D: $XLM, $HOT, $GMT, $COTI

 #Crypto #AltCoins #BTC  50274138",0,0,AstrobluBot,197,1511565389762813952
18,Wed Apr 06 04:44:04 +0000 2022,Turned 5$ into 130$ real quick on some bets tossed it into #bitcoin,0,0,joshuatrees_,842,1511565380031971329
19,Wed Apr 06 04:44:04 +0000 2022,"@ETNOWlive @0xPolygon #bitcoin   is dipping deeper into the old resistance area in an effort to flip it into a new support area Weekly retest attempt still in progress

@10_BTC4 is a super underrated bitcoiner
I’ve been taking her tweets and tips seriously &amp; I’ve  been doing superb 

Follow her",0,0,alibarrera808,357,1511565379058999297
20,Wed Apr 06 04:44:02 +0000 2022,"@PolySwarm developed nectar token NCT it is a gem listed on Coinbase for average users: distributing rewards for security-relevant data about TLS
certificates, follow @tradeosiann
For more about #crypto stuff he is super expert in that

$BTC #NFT #BTC Zz",0,0,Crypto_life4,164,1511565368568868864
21,Wed Apr 06 04:43:58 +0000 2022,"21511) Current #Bitcoin Price is $45317 #BTC #Crypto
Indicators Daily:
RSI: 55.9
MA(20): 44710
MA(50): 41785
MA(200): 48249
Bollinger B. lower/upper: 40579/48842

#Ethereum Price is $3352 #ETH
RSI: 60.1
MA(20): 3220
MA(50): 2910
MA(200): 3488
BB: 2787/3653

#VAIOT Price: $0.057",0,0,LivePriceCrypto,326,1511565354262216708
22,Wed Apr 06 04:43:57 +0000 2022,"@ReySantoscrypto #bitcoin   is dipping deeper into the old resistance area in an effort to flip it into a new support area Weekly retest attempt still in progress

@10_BTC4 is a super underrated bitcoiner
I’ve been taking her tweets and tips seriously &amp; I’ve  been doing superb 

Follow her",0,0,alibarrera808,357,1511565348700631043
23,Wed Apr 06 04:43:55 +0000 2022,"I'm Available Hurry
Inbox me Now!!

If you need Help Recovering from Hack and Unauthorised Access.

#AccountHack, #WalletHack, Tiktok, Instagram, #Facebook, #Bitcoin, #snapchatsupport ...
I'm Available 24/7",0,0,coolermutic402,959,1511565339515138054
24,Wed Apr 06 04:43:53 +0000 2022,"Credit - @CNBC 
#CryptoNews #Bitcoin #NFTs",0,0,Gidi_Traffic,1724548,1511565332661604352
25,Wed Apr 06 04:43:51 +0000 2022,"@PolySwarm developed nectar token NCT it is a gem listed on Coinbase for average users: distributing rewards for security-relevant data about TLS
certificates, follow @tradeosiann
For more about #crypto stuff he is super expert in that

$BTC #NFT #BTC Pp",0,0,Crypto_life4,164,1511565324742582274
26,Wed Apr 06 04:43:47 +0000 2022,@WazirXIndia Peer to peer  #BTC,0,0,EswarMutyala,288,1511565305964769280
27,Wed Apr 06 04:43:44 +0000 2022,"@PolySwarm developed nectar token NCT it is a gem listed on Coinbase for average users: distributing rewards for security-relevant data about TLS
certificates, follow @tradeosiann
For more about #crypto stuff he is super expert in that

$BTC #NFT #BTC Oo",0,0,Crypto_life4,164,1511565292891115525
28,Wed Apr 06 04:43:43 +0000 2022,"@dertyserf @Gemini @tyler #bitcoin   is dipping deeper into the old resistance area in an effort to flip it into a new support area Weekly retest attempt still in progress

@10_BTC4 is a super underrated bitcoiner
I’ve been taking her tweets and tips seriously &amp; I’ve  been doing superb 

Follow her",0,0,alibarrera808,357,1511565292845117442
29,Wed Apr 06 04:43:43 +0000 2022,Friday will be an exciting day for #Bitcoin 🍎,0,0,CharlieScala,153,1511565288877133833
30,Wed Apr 06 04:43:35 +0000 2022,"@PolySwarm developed nectar token NCT it is a gem listed on Coinbase for average users: distributing rewards for security-relevant data about TLS
certificates, follow @tradeosiann
For more about #crypto stuff he is super expert in that

$BTC #NFT #BTC Ii",0,0,Crypto_life4,164,1511565255918252035
31,Wed Apr 06 04:43:27 +0000 2022,"@PolySwarm developed nectar token NCT it is a gem listed on Coinbase for average users: distributing rewards for security-relevant data about TLS
certificates, follow @tradeosiann
For more about #crypto stuff he is super expert in that

$BTC #NFT #BTC Uu",0,0,Crypto_life4,164,1511565224767238145
32,Wed Apr 06 04:43:25 +0000 2022,"@DisCas_DAO diskusi This is a very big project in a very good quality project . You can benefit financially by working on this project
#bitcoin #bitcoinindonesia #ido #investingtips #diskusi #discus #medsos #nftart",0,1,mdShoji84989704,3085,1511565214554390530
33,Wed Apr 06 04:43:18 +0000 2022,#Bitcoin was my first big investment. I still can’t believe it the guts it took to make that decision.,0,0,Lifeisadrip,53,1511565184678170626
