,Date,Tweet Text,Retweet Count,Favorite Count,Username,User follower count,ID
0,Thu Mar 10 20:00:22 +0000 2022,"🐙 Cute Dumbo Octopus 🐙

Floor price : 0.001 #ETH (POLYGON)
Pick yours today!

https://t.co/v1N33kO2vO
@opensea

#NFTs #NFTCommunity #NFTdrop #nftcollector",0,0,Mr_OctoMan,1168,1502011502512926726
1,Thu Mar 10 20:00:15 +0000 2022,"❗ We are creating #NFTGiveaway
💸 $2000 in #ETH 💸
🗻You can spend it on your dream #NFT! 🤑
To enter:
➡️ follow us
➡️ retweet and like ❤️
➡️ tag two friends 😎
#Giveaways #NFTCommunity #NFTartists #NFTcollectibles",0,1,Nikofft_,2303,1502011469717815301
2,Thu Mar 10 20:00:13 +0000 2022,"$10,000 $ETH - 1 Winner 🏆

1️⃣ Follow @BoredBulldogs and Turn on 🔔
2️⃣ Like &amp; Retweet
3️⃣ Comment ""#ETH""

Let's test your luck. 24 hours⏰",9,8,JUST_NFTVERSE,48375,1502011462155386884
3,Thu Mar 10 20:00:11 +0000 2022,"The current price of #eth is $2,608.80, an increase of +0.3%, a 24 hr volume of $14.32B, and a market cap of $312.71B",0,0,eth_hourly,2063,1502011454555361285
4,Thu Mar 10 20:00:08 +0000 2022,"#erc20gas #ETH #crypto 
⛽️Auto 15Min ETH Gas Tracking⛽️

GWEI:
Low: 30 gwei
Avg: 30 gwei
High: 31 gwei

Opensea: Sale
Low: $15.86
Avg: $15.86
High: $16.39

Uniswap V3: Swap
Low: $14.47
Avg: $14.47
High: $14.95

USDT: Transfer
Low: $4.24
Avg: $4.24
High: $4.39",0,0,Erc20Gas,584,1502011442404417536
5,Thu Mar 10 20:00:06 +0000 2022,"Ethereum - ETH
Price: $2,609.49
Change in 1h: +0.42893016%
Market cap: $312,892,440,785.01
Ranking: 2
#Ethereum #ETH",0,0,topcryptostats,4613,1502011433680203781
6,Thu Mar 10 20:00:04 +0000 2022,Requesting faucet funds into 0xbB8EAc969eb3d0BF85436afAc297f2F62682697E on the #Rinkeby #Ethereum test network.,0,0,Wancong08,42,1502011425199632384
7,Thu Mar 10 20:00:00 +0000 2022,"Top 10 #Cryptocurrency Live Prices: 
(03:00 PM . Mar 10,2022)

#BTC $39394.76
#ETH $2609.49
#BNB $370.28
#DOGE $0.12
#SHIB $0.0000226928
#AXS $46.99
#MANA $2.38
#UNI $8.65
#GM $0.0000261046
#KISHU $0.0000000014

Comments! Which coins would like to be listed?",0,0,dll_io,760,1502011407734390785
8,Thu Mar 10 19:59:56 +0000 2022,"#talks

💨woods
woods:
finally some movement , move stops up if you’d like , like I said playing the full setup. &lt;@
Telegram Channel = Crypto Robot Signals
#btc #eth #bravo",0,0,TopPaidSignals,44,1502011392974540801
9,Thu Mar 10 19:59:54 +0000 2022,"Current time = 01:29:53 IST 
🔸 USDT(INR): 79.021
🔸 BTC(USD): 39475.256 ₿
🔸 BTC(INR): 3117827.144
🔸 ETH(USD): 2616.115 Ξ
🔸 ETH(INR): 206625.49
🔸 Ripple(USD): 0.74
🔸 Ripple(INR): 58.419
#crypto #BTC #eth #wrx #ripple #BITCOIN 🚀
- by @prageek_ambani",0,0,crypto_trackr,29,1502011381566087178
10,Thu Mar 10 19:59:31 +0000 2022,"@TelefyConnect I think this is a very promising project, due to the fact that the company has a good strategy of how to make the cryptocurrency 
#DeFi #TeleFy #DEX #cryptocurrency #Ethereum #BinanceSmartChain #Bitcoin #Airdrop #polkadot #MATIC #Polygon $TELE #Cardano #ETH",0,0,haleena_john,4820,1502011288872001544
11,Thu Mar 10 19:59:09 +0000 2022,"Top 5 #crypto prices with 24h change:

#BTC #ETH #BNB #LUNA #XRP 

🔴 $BTC $39403.32 (-6.69%)
🔴 $ETH $2611.68 (-3.87%)
🔴 $BNB $370.2 (-6.11%)
🟢 $LUNA $100.9 (0.00%)
🔴 $XRP $0.7371 (-3.41%)

Do you #hodl any of these coins?",0,0,crypto_whispers,2564,1502011195049586690
12,Thu Mar 10 19:58:53 +0000 2022,"This is the best tool, They have passed a great step in the development and use of blockchain.
This is an excellent project, it will continue to grow.
#DeFi #TeleFy #DEX #cryptocurrency #Ethereum #BinanceSmartChain #Bitcoin #Airdrop #polkadot #MATIC #Polygon $TELE #Cardano #ETH",0,0,haleena_john,4820,1502011128368578571
13,Thu Mar 10 19:58:51 +0000 2022,"#talks

💨woods
woods:
pa been tricky to read.
Telegram Channel = Crypto Robot Signals
#btc #eth #bravo",0,0,TopPaidSignals,44,1502011121099804673
14,Thu Mar 10 19:58:48 +0000 2022,"#cfcfighting goin to binance soon.
Team buyback all.
hold it
#eth #ama #syscoin #BlockchainGaming #PancakeSwap #BinanceSmartChain  #binance #bsc #bitcoin #defi #Cryptogames",0,0,covidgates,60,1502011107019476999
15,Thu Mar 10 19:58:28 +0000 2022,"This is a unique project and biggest project.This  is a great chance for joining and I believe this platform as such a strong. 
#DeFi #TeleFy #DEX #cryptocurrency #Ethereum #BinanceSmartChain #Bitcoin #Airdrop #polkadot #MATIC #Polygon $TELE #Cardano #ETH",1,1,haleena_john,4820,1502011022999265287
16,Thu Mar 10 19:58:26 +0000 2022,@preciousnfts0 @starnftlabs @opensea I HIGHLY RECOMMEND THAT EVERYONE TAKE A LOOK HERE I WOULD VERY MUCH REGRET NOT GETTING NFT FROM THIS COLLECTION #NFTGiveaway #NFTs #NFTCommunity #NFTCollection #NFTGiveaways #Metaverse #Ethereum #ETH #ethnft #opensea #OpenSeaNFT #NFTGiveaway #AVAX #JERU #ipfs #NFTTurkey #nftasia,0,0,jamesbond08007,9,1502011014501572608
17,Thu Mar 10 19:58:17 +0000 2022,Slow 33 | Normal 36 | Fast 41 | Instant 46 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH,0,0,ETHGasPriceBot,1099,1502010977923051527
18,Thu Mar 10 19:58:13 +0000 2022,"I distribute nft to everyone❗️❗️❗️❗️
Write your Metamask wallet in the comments🤑🧐💰
#GiveawayNFT #NFT #NFTCommunity #nftcollector #nftdrop #Ethereum",0,0,NonFungDealer,48,1502010959736578057
19,Thu Mar 10 19:58:05 +0000 2022,"social importance and I am very confident in it because of it clear vision and strong that's is gaining popularity.I'm glad to be participant of 
#DeFi #TeleFy #DEX #cryptocurrency #Ethereum #BinanceSmartChain #Bitcoin #Airdrop #polkadot #MATIC #Polygon $TELE #Cardano #ETH",0,0,haleena_john,4820,1502010926559543305
