,Date,Tweet Text,Retweet Count,Favorite Count,Username,User follower count,ID
0,Mon Apr 18 21:15:20 +0000 2022,"The Flokiverse team is working like crazy, even though it's in its second month they've done an amazing job. Below is an Alphaverse FPS game. Please follow us if you like FPS games. #nft #eth @versefloki #flokiverse",0,0,ShillingHand,11,1516163494885965828
1,Mon Apr 18 21:15:15 +0000 2022,"The Flokiverse team is working like crazy. Even though it's in the second month, they've done a great job. Below is an Alphaverse FPS game. Follow us if you like FPS games. Flokiverse Game #nft #eth @versefloki #flokiverse",0,0,ShillingHand,11,1516163473729859586
2,Mon Apr 18 21:15:15 +0000 2022,"@RPG_1976 @CoinDesk @Bitso @andresengler @CoinDeskBrasil @StarlinkInu @cronos_chain @cryptocom @kris @binance @cz_binance @bsc_daily ready for a trip to another galaxy where you can use your #CROrewards that you have earned from @StarlinkInu? 

#StarlinkInu #CRORewards #TheFirst #nfts #nft #nftart #nftcommunity #nftcollector #nftartist #cryptoart #digitalart #art #crypto #ethereum #blockchain #opensea",0,0,MaryamRezazadee,53,1516163473708834820
3,Mon Apr 18 21:15:14 +0000 2022,"You will see us everywhere we follow with thunder and you need to check, invest and watch. Flokiverse Game #nft #eth @versefloki #flokiverse",0,0,Rashford0467,1,1516163468340170757
4,Mon Apr 18 21:15:14 +0000 2022,"Mumm found #ethereum in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/JPmcnb8UF8 #cryptocurrency #3181882 https://t.co/jaFoQgUsDt",0,0,fulford_w,0,1516163468256325633
5,Mon Apr 18 21:15:12 +0000 2022,"The future is taking shape Gamefi is growing, you don't  want to take your place here with flokiverse, don't miss it if you're at the bottom. Flokiverse Game #nft #eth @versefloki #flokiverse",0,0,Cryptofrik19,22,1516163458236100612
6,Mon Apr 18 21:15:11 +0000 2022,@EasyGorchen @AussieArchie1 @AbbaGadah @ArchieNeko_ #ArchieNeko #ARCHIE #1000Xgems #ETH @ArchieNeko_  don’t miss these guyz $archie planes are uncountable 🚀,0,0,Abyert,57,1516163454138294281
7,Mon Apr 18 21:15:10 +0000 2022,"Don't  follow us yet, join us and let's get rich together. Take a look at the Flokiverse project. Flokiverse Game #nft #eth @versefloki #flokiverse",0,0,Rashford0467,1,1516163452364111873
8,Mon Apr 18 21:15:10 +0000 2022,Definitely it will keep rising and gradually progressing just like Flokiverse a crypto coin that makes every Gamers earn. Flokiverse Game @versefloki #flokiverse #nft #eth,0,0,ShillingHand,11,1516163452213272576
9,Mon Apr 18 21:15:09 +0000 2022,"Our path, which started with small agreements, continues to grow day by day. Let's see who's next. Flokiverse Game @versefloki #flokiverse #nft #eth",1,1,Cryptofrik19,22,1516163445787353099
10,Mon Apr 18 21:15:07 +0000 2022,We're excited to see how  it will take to shape the future with the Metaverse projects. Why not have a place in the Metaverse? Flokiverse Game @versefloki #flokiverse #nft #eth,0,0,big_beey,16,1516163441123336211
