,Date,Tweet Text,Retweet Count,Favorite Count,Username,User follower count,ID
0,Thu May 12 14:00:05 +0000 2022,Could this be our temporary bottom before a retracement? #btc,0,0,tombstonetrader,246,1524751267519598592
1,Thu May 12 14:00:04 +0000 2022,"Full thanks to @Tradeosiann as they have analysed this #bitcoin crash so my funds doesn't affected and I not faced any type of losses 
They are absolutely amazing in tips,advices and everything #BTC #ETH #DOGE #SHIB #ATOM nmm",0,0,Spoc90413570,8,1524751265485393921
2,Thu May 12 14:00:04 +0000 2022,"The Dragons feared their extinction and decided to surrender in front of the natives. They agreed to a peace treaty with humans and promised to maintain harmony and a peaceful environment. 
#devilsflock #web3 #GameFi #NFTs #crypto #defi #Launchpad #token #blockchain #bitcoin",0,0,DevilsFlock_io,6141,1524751264310915074
3,Thu May 12 14:00:04 +0000 2022,"⬇ RSI going down for BTCUSDT on 30 min timeframe 

 $btc #Bitcoin
Click for chart: https://t.co/yxAKFn7I9O",0,0,cryptoAI_app,615,1524751263837016066
4,Thu May 12 14:00:03 +0000 2022,One Bitcoin now worth $27992.50@bitstamp. High $31966.630. Low $25401.050. Market Cap $532.920 Billion #bitcoin,0,0,BTCticker,4256,1524751261320372232
5,Thu May 12 14:00:03 +0000 2022,One Bitcoin now worth $28142.433. Market Cap $535.774 Billion. Based on #coindesk BPI #bitcoin,0,0,BTCticker,4256,1524751260821299200
6,Thu May 12 14:00:03 +0000 2022,Current BTC Dominance: 44.73% #Bitcoin #Altcoin #Cryptocurrency,0,0,btcdominance,4216,1524751258904449032
7,Thu May 12 14:00:02 +0000 2022,"#Bitcoin is currently $28,142.4335",0,0,BufoBitcoin,35,1524751257117683712
8,Thu May 12 14:00:02 +0000 2022,"#Luna is dead, #Solana doesn’t work, #BTC  is slow, and #Ethereum is expensive. The answer to all problems is $XRP!

#XRP #XRPArmy",0,0,web30crypto,201,1524751256262086658
9,Thu May 12 14:00:02 +0000 2022,"19,037,956 #Bitcoin are already in circulation. Only 1,962,044 #BTC remaining to be mined",0,0,btc_history,11,1524751254945026050
10,Thu May 12 14:00:01 +0000 2022,"Bitcoin - BTC
Price: $28,207.55
Change in 1h: -0.71674974%
Market cap: $537,011,097,599.66
Ranking: 1
#Bitcoin #BTC",0,0,topcryptostats,4617,1524751252923445254
11,Thu May 12 14:00:01 +0000 2022,"Grayscale tells SEC that turning biggest bitcoin fund into ETF will unlock $8 billion for investors

News Source: @CNBC 
Author: @Hugh_Son

For More Trending Crypto And Finance News,
Please visit: https://t.co/8oqUfDO66i

#ETF #bitcoin #fund 

https://t.co/Vzdj4uyBr0",0,0,MertiumCrypto,1853,1524751252881608711
12,Thu May 12 14:00:01 +0000 2022,"strategy: 5010HL1h atr20d: 2085.77

12 May 2022 14:00:01 UTC
🍓🇸 'Short' 23:00:01 JST
--- 32349.5  long_entry_trigger
--- 28932.5  exit_trigger (ent: 29718.0)
 &gt;  28047.0  last_price $BTC/USD

#BTC/USD perpetual contract on #BitMEX",0,0,cRe5520,235,1524751252474658817
