,Date,Tweet Text,Retweet Count,Favorite Count,Username,User follower count,ID
0,Wed May 04 01:30:26 +0000 2022,"@MavkeEth $PIGEON
- The most hyped memecoin that will knock Mike Tyson out with real world $PIGeon shaped bongs

- Digital storefront where investors can purchase a bong using $ETH or $PIGEON
- Purchase farmland in decentraland 
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #697",0,0,Luffy08966418,0,1521663507783389184
1,Wed May 04 01:30:19 +0000 2022,"@cryptoskullx Low mc
Dextools trend incoming 🚀
@XINUToken 

$XINU 100 X COMING
Contract: 0x67aaddbb3c6646def0f5ff0b5fa944ba15dddc74

Lp is locked for one year WITH MORE BIG MARKETING 

Telegram :
https://t.co/Pn1NcwEOwN

Website:
https://t.co/vQt0Waf49h
#XINU
#ETH
#UNISWAP https://t.co/8mZI4rZAPD",0,0,xianrefresh,18,1521663481031774210
2,Wed May 04 01:30:14 +0000 2022,"@ProjectDNA_NFT Nice project.... I'm happy if i can be part of this. @ProjectDNA_NFT is a great team. Hope on this guyz. Surely Going to the moon. I'm lucky I'm early on this
@ElonMUSK
@CZ 
@Binance

 #Avax #NFT #BTC #BNB #ETH #ADA #SOL #Kucoin",0,0,fastballer09,32,1521663458244182016
3,Wed May 04 01:30:12 +0000 2022,"@candyh6575 @MajesticDrama $PIGEON
- The most hyped memecoin that will knock Mike Tyson out with real world $PIGeon shaped bongs

- Digital storefront where investors can purchase a bong using $ETH or $PIGEON
- Purchase farmland in decentraland 
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #696",0,0,Luffy08966418,0,1521663448849215488
4,Wed May 04 01:30:03 +0000 2022,"#erc20gas #ETH #crypto 
⛽️Auto 15Min ETH Gas Tracking⛽️

GWEI:
Low: 47 gwei
Avg: 47 gwei
High: 48 gwei

Opensea: Sale
Low: $26.52
Avg: $26.52
High: $27.09

Uniswap V3: Swap
Low: $24.19
Avg: $24.19
High: $24.70

USDT: Transfer
Low: $7.10
Avg: $7.10
High: $7.25",0,0,Erc20Gas,658,1521663411993681926
5,Wed May 04 01:30:02 +0000 2022,"@MajesticDrama $PIGEON
- The most hyped memecoin that will knock Mike Tyson out with real world $PIGeon shaped bongs

- Digital storefront where investors can purchase a bong using $ETH or $PIGEON
- Purchase farmland in decentraland 
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #695",0,0,Luffy08966418,0,1521663409515040768
6,Wed May 04 01:30:01 +0000 2022,"@Elysian_Finance project is implemented professionally and has a clear development plan. Made by a very professional and experienced team. This is one of the best project.
#ElysianFinance #DeFi #ETH #Ethereum #LYS #DAO
#Defi #Ethereum 
@Elysian_Finance",0,0,AmicableAamir,2691,1521663406868209664
7,Wed May 04 01:30:00 +0000 2022,"By the time banks rush into crypto, it will be too late for them.

#cryptocurrency #CryptocurrencyNews #Crypto #BTC #ETH #dydx #FTM #Blockchain #NFT #NFTs #RNDR #NFTGiveaway #RUNE #MOVR #GLMR #ZIL #Altcoins #ICP #Polygon #GRT #GALA #EOS #SOL #VET #ADA #truebit #Ethereum #Bitcoin",0,0,rayofcrypto,98,1521663400350142464
8,Wed May 04 01:29:57 +0000 2022,This project is top listed. This project is perfect from every angle. I recommend you to see their announcement and work. #FJT #Fujicompany #crypto  #cryptocurrency #blockchain #bounty #eth #token #azbit,0,0,Kokil2Kokil,1482,1521663387234578432
9,Wed May 04 01:29:51 +0000 2022,#Algorand Currently = 🏎♻️ #Solana Currently = ☠️🪦 #Ethereum Currently = 🐌⏳,0,0,GANESHM20603437,3,1521663363071291396
10,Wed May 04 01:29:51 +0000 2022,#Algorand Currently = 🏎♻️ #Solana Currently = ☠️🪦 #Ethereum Currently = 🐌⏳,0,0,EnamulHoquewk,31,1521663362928680960
11,Wed May 04 01:29:10 +0000 2022,"$BTC Sentiment ($37900)

What's next for BTC?

$ETH $SOL $LUNA $CRV $AVAX $ADA $BNB $FTM $MATIC $WAVES $SHIB $DOGE $SPY $GME $AAPL $TSLA $XRP $NEAR $LINK $FTT $APE $AXS $ZIL $CVX $FRAX $NVDA $LOOKS $UNI $HBAR $ALGO #BAYC #Cryptocurrency #Crypto #Ethereum #NFT #DEFI #Bitcoin #BTC",0,1,virtuecapital1,1986,1521663192518246403
12,Wed May 04 01:29:02 +0000 2022,"@1goonrich Brisezilla is worth a look.  It’s a tiny cap, first mover on the @bitgertbrise network.  Pretty big plans, probably more utility than most multimillion dollar cap memes.  You’ve been informed.  bitgert #bitgertarmy #brisezilla #brc20 #eth #bro #bsc #crypto #memecoin #doge #shiba",0,0,chaser_neptune,28,1521663155650322432
13,Wed May 04 01:28:44 +0000 2022,"@FjtFuji 
A wonderful project with a committed and knowledgeable  working hard on  project.  Anyone can join this project and be amazing and innovative
 #FJT #Fujicompany #crypto  #cryptocurrency #blockchain #bounty #eth #token #azbit",0,1,RokibbdIslam,1069,1521663080568336384
14,Wed May 04 01:28:32 +0000 2022,"Network Status: Online

ΞETH Net Load: 🔲🔲🔳🔳🔳🔳 : ✅

⛏ Block Price: 35 Gwei

📈 $ 2,791.24: bearish 🐻
#eth #gas #price",0,0,open__os,27,1521663031499014146
15,Wed May 04 01:28:16 +0000 2022,Drop your NFT so we can enjoy it 👇🫶👇 #nft #nftart #NFTdrop #nftcommunity #promote #visibility #digitalartists #ETH #Ethereum #SHOWCASE #cute #lovely #pretty,0,2,Raghuve06436249,7,1521662962905325573
