,Date,Tweet Text,Retweet Count,Favorite Count,Username,User follower count,ID
0,Mon Mar 28 14:00:24 +0000 2022,"@woxnfts ""Jesus plays at games of war"" 1/1
Second piece of World War 3 Collection""

Reserve price 0.25 #ETH on 
@foundation

In a parallel universe Jesus is playing war.
This work is meant to make people think about the war that is coming.

https://t.co/LRGoCezn1z https://t.co/lbD5kr9oqW",0,0,nannimentre,1947,1508443892596752389
1,Mon Mar 28 14:00:23 +0000 2022,$3400 #ETH not a bad place to take profits and play for some short term mean reversion imo. https://t.co/lm35DagkXv,0,0,kale_abe,82500,1508443888607969286
2,Mon Mar 28 14:00:21 +0000 2022,@BSCGrimaceCoin NiceProject👍🚀 #bitcoin #ETH #BSC #CRO,0,0,DiyAndhiey,27,1508443879824977921
3,Mon Mar 28 14:00:17 +0000 2022,"@RMoonOfficial GOOD RiseMoon!
@realtruec 
@m72315190 
@kbg2099 
@jikwon8601

#Ethereum   #bsc  #nft",0,1,KimYoungok11,372,1508443863274295305
4,Mon Mar 28 14:00:17 +0000 2022,@BSCGrimaceCoin that's awesome #bitcoin #ETH #BSC #CRO,0,0,notdo0_nct,452,1508443862989438976
5,Mon Mar 28 14:00:16 +0000 2022,"Stop checking floor price everyday. Don’t let fluctuations be a reference point for your long time game!! 

#NFTGiveaway #NFTCommunity #NFTCollection #NFTs #Web3 #Ethereum #SolanaAirdrop #Azuki #DAO #BAYC #MAYC #CoolCatsNFT #WAGMI #NFTLaunch",0,0,SlurpKeeper,30,1508443860522917896
6,Mon Mar 28 14:00:11 +0000 2022,"The current price of #eth is $3,373.69, an increase of +1.2%, a 24 hr volume of $16.65B, and a market cap of $404.10B",0,0,eth_hourly,2098,1508443839547248655
7,Mon Mar 28 14:00:07 +0000 2022,"🔻🔻🔻 $784,420 ETHUSD SHORTED @$3,377.10 on #Binance (14:00:07 UTC) #ETH #cryptocurrency",0,0,ExchangeWhales,2576,1508443824028332035
8,Mon Mar 28 14:00:06 +0000 2022,"Ethereum - ETH
Price: $3,377.71
Change in 1h: +1.17649327%
Market cap: $405,815,692,626.93
Ranking: 2
#Ethereum #ETH",0,0,topcryptostats,4627,1508443819443834887
9,Mon Mar 28 14:00:02 +0000 2022,"#erc20gas #ETH #crypto 
⛽️Auto 15Min ETH Gas Tracking⛽️

GWEI:
Low: 44 gwei
Avg: 45 gwei
High: 46 gwei

Opensea: Sale
Low: $30.11
Avg: $30.80
High: $31.48

Uniswap V3: Swap
Low: $27.46
Avg: $28.09
High: $28.71

USDT: Transfer
Low: $8.06
Avg: $8.24
High: $8.42",0,0,Erc20Gas,597,1508443802524082176
10,Mon Mar 28 14:00:01 +0000 2022,"@BSCGrimaceCoin Waaooww You are amazing, just one of the many amazing things coming out of this project. Good luck. 
""#bitcoin #ETH #BSC #CRO""",0,0,primroariieswin,230,1508443799176957955
11,Mon Mar 28 14:00:00 +0000 2022,"Top 10 #Cryptocurrency Live Prices: 
(10:00 AM . Mar 28,2022)

#BTC $47649.02
#ETH $3377.71
#BNB $440.70
#DOGE $0.15
#SHIB $0.0000279922
#AXS $69.13
#MANA $2.79
#UNI $11.48
#GM $0.0000405508
#KISHU $0.0000000018

Comments! Which coins would like to be listed?",0,0,StoreFiAi,763,1508443792474578945
12,Mon Mar 28 13:59:59 +0000 2022,@TheDreamChain #Dream #DreamETH   $DREAM #MentalHealthMatters  #Crypto #ETH #Bullish #gem #gamechanger #Ethereum #DAO #Staking #P2E #Sleeping #MikeTyson,0,0,reyn_cruz2,132,1508443790876758020
13,Mon Mar 28 13:59:59 +0000 2022,@model8197 Ok L my metamask account was compromised trust wallet stolen what do I do support won't respond my robux was lost I got har file scammed discord account stolen hacked compromised #nfts #giveaway #ethereum #elonmusk #nftgiveaway #nftsgiveaway #nft,0,1,WiiU_32GB,187,1508443790327132162
14,Mon Mar 28 13:59:59 +0000 2022,Slow 12.8 | Normal 15.7 | Fast 44.1 | Instant 97.5 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH,0,0,ETHGasPriceBot,1114,1508443787684630541
15,Mon Mar 28 13:59:54 +0000 2022,@BSCGrimaceCoin This sounds amazing!! Good luck!! #bitcoin #ETH #BSC #CRO,0,0,somedayhppy_,287,1508443766830829569
16,Mon Mar 28 13:59:52 +0000 2022,"@s_alirecruiters @haidipa @ShiftTokenCEO @shift_token @austinahilton @Yourpop8 @Z_Humphries @DanielMoncada80 @TheSandstormYT @cryptojourneyrs @Free_Patriot76 @ShibnobiStrong 🏋️ #SHIFT - $SHIFT
🏋️ #SHIFTFIT - #SHIFTNATION
🏋️ #SHIFTAPP
🏋️ #LETSGETFIT
🏋️ #DROPWEIGHT
🏋️ #DIET - #WOMENINCRYPTO
🏋️ #BTC  #ETH #POLYGON #CRYPTO #eth",0,0,krypto_tripp1,1405,1508443761281576973
17,Mon Mar 28 13:59:47 +0000 2022,Let me introduce a superb project with a great platform. began as a concept for rewarding. Friends! Hurry to join! Hats the best and the most interesting bounty that i have been ever joining! #Sorex #sorexIO #airdrop #eth #bsc #avax #ftm #crypto #Giveaway,0,0,Jannatsandhu6,7831,1508443737965445124
18,Mon Mar 28 13:59:38 +0000 2022,"@haidipa @ShiftTokenCEO @shift_token 🏋️ #SHIFT - $SHIFT
🏋️ #SHIFTFIT - #SHIFTNATION
🏋️ #SHIFTAPP
🏋️ #LETSGETFIT
🏋️ #DROPWEIGHT
🏋️ #DIET - #WOMENINCRYPTO
🏋️ #BTC  #ETH #POLYGON #CRYPTO #eth",0,0,krypto_tripp1,1405,1508443702380933126
19,Mon Mar 28 13:59:34 +0000 2022,"Both sides liquidation ... this tells me we are the TOP !!!

Prepare for CORRECTION ... WARNING !!!

#crypto #cryptocurrency #blockchain #altcoin
#bitcoin #ethereum 
#btc #eth #xrp #bnb #eos
$BTC $ETH $XRP $BNB
#metaverse #nft #gaming #news #fintech
#binance #bsc #defi",0,0,CryptoAsAWay,1382,1508443683741392900
20,Mon Mar 28 13:59:33 +0000 2022,"@BSCGrimaceCoin So interesting🔥
#bitcoin #ETH #BSC #CRO",0,0,bestiesemuahost,197,1508443678863675392
21,Mon Mar 28 13:59:32 +0000 2022,"@Meta_UFO @TrustWallet @binance @cz_binance #Ethereum #tron #mbl nice airdrop
@mkraju 
@RahulGandhi 
@ttguweiz",0,0,Supriyo43090657,0,1508443675491471369
22,Mon Mar 28 13:59:32 +0000 2022,@TheDreamChain #Dream #DreamETH   $DREAM #MentalHealthMatters  #Crypto #ETH #Bullish #gem #gamechanger #Ethereum #DAO #Staking #P2E #Sleeping #MikeTyson,0,0,reyn_cruz2,132,1508443673876664336
23,Mon Mar 28 13:59:25 +0000 2022,@RtgnToken Amazing 👏 #RTGN #ETH #Ethereum #Uniswap,0,0,Indiana_FWalker,319,1508443644445052929
24,Mon Mar 28 13:59:24 +0000 2022,No one can stop us now! Fly to heaven 💸💸💸💸💸💸💸💸 #saitama #okx #btc #eth 🐺🔥🚀🚀🚀📈📈📈📈📈👏👏👏🎉📱🥂 We hit CEX exchanges!!! 🚨🚨🚨🚨🚨🚨🚨,2,2,MarioMo47370802,375,1508443642096066569
25,Mon Mar 28 13:59:22 +0000 2022,"@Cryptoes_Queen @ShiftTokenCEO @shift_token 🏋️ #SHIFT - $SHIFT
🏋️ #SHIFTFIT - #SHIFTNATION
🏋️ #SHIFTAPP
🏋️ #LETSGETFIT
🏋️ #DROPWEIGHT
🏋️ #DIET - #WOMENINCRYPTO
🏋️ #BTC  #ETH #POLYGON #CRYPTO #eth",0,0,krypto_tripp1,1405,1508443634210856969
