,Date,Tweet Text,Retweet Count,Favorite Count,Username,User follower count,ID
0,Wed Apr 20 09:45:02 +0000 2022,"#BTC $41620  $BTC
#ETH $3113.07  $Eth
#BNB $427.04  $Bnb",0,0,Pricecrypt0,78,1516714549084307456
1,Wed Apr 20 09:45:02 +0000 2022,"The success of #AI lies in the #infrastructure 
https://t.co/3xHqxWzMht

#AIEthics #MachineLearning #AI #Python #DeepLearning #IoT #100DaysOfCode #fintech #insurtech #nocode #bitcoin #cybersecurity #cybersecurite #metaverse https://t.co/LpfIvHHej5",1,0,VeilleCyber3,2323,1516714548220334085
2,Wed Apr 20 09:45:01 +0000 2022,"What is going to pump today?! Drop your coin below👇🏼🔥

$btc $eth $sol $high $volt $shib $doge #Bitcoin #crypto #nft",0,0,cryptoctd,45,1516714544680378375
3,Wed Apr 20 09:45:00 +0000 2022,"Top 10 #Cryptocurrency Live Prices: 
(05:45 AM . Apr 20,2022)

#BTC $41567.06
#ETH $3108.04
#BNB $426.52
#DOGE $0.15
#SHIB $0.0000255528
#AXS $47.57
#MANA $2.19
#UNI $9.48
#GM $0.0000216593
#KISHU $0.0000000015

Comments! Which coins would like to be listed?",0,0,StoreFiAi,771,1516714539949117441
4,Wed Apr 20 09:44:40 +0000 2022,@EthaxCrypto A very interesting and promising project that will become a leader in its field. Do not miss the opportunity to become part of a great project.#ethaxcrypto #ethaxtoken #DEX #cryptocurrency #Ethereum #BinanceSmartChain #Bitcoin,0,0,AngelRime1,1199,1516714456423997444
5,Wed Apr 20 09:44:32 +0000 2022,"#Bitcoin Last Price $41590 #BTC 🚀
Daily Indicators:
RSI: 47.9
MA(20): 42475
MA(50): 42110
MA(200): 48055
Bollinger B. lower/upper: 37741/47210

#Ethereum Last $3110 #ETH
RSI: 50.1
MA(20): 3195
MA(50): 3001
MA(200): 3491
BB: 2842/3548

DM for project price!
#Crypto #Live

41735",0,0,LivePriceCrypto,580,1516714424878387201
6,Wed Apr 20 09:44:22 +0000 2022,"@Miguelitozz1111 @forfreepromo @aikonft Aiko is the best project! Cant wait to mint its 2nd hot collection! 
@rogerkver @saylor @Bitcoin @BitcoinMagazine @SatoshiLite
#Blockchain #BTC #BNB #NFTGiveaway #SolanaGiveaways #SolanaAirdrops #AikoShades #Aiko #AikoArt",0,0,JinZaq,10,1516714379961520131
7,Wed Apr 20 09:44:13 +0000 2022,"Them: 

• Low Risk = Savings account 

• High Risk = Investing/#Bitcoin 

You: 

Low Risk = Investing/ #Bitcoin

High Risk = Savings account 

Once you understand the benefit of time horizon and compounding interest 

Your outlook on money will never be the same",0,0,CryptoCPriest,428,1516714346096869376
8,Wed Apr 20 09:44:09 +0000 2022,"@binance @cz_binance @pandagirltoken ✅
#pandagirl✅
#nft
#nftart
#giveaway
#BTC
#ADA
#ETH
#SHIB
#babydoge
  
Very Good project #pandagirl 🚀🚀

The #pandagirl minting event on 04/29 and 
 DMs to @AkiyoshiPandaLord along with your BSC wallet address to which you would like to receive your 1T $PGIRL",0,0,preshydreams,2,1516714326039670786
9,Wed Apr 20 09:44:02 +0000 2022,@HuobiGlobal Don't be late buy more $pit - #ForzaPitbull BscPitbull Our target is 1 billion market value by the end of the year. #PitbullCREW #PitbullTokenShibaKiller #Metaverse #P2E #NFT #Bsc #Bnb #BTC,0,0,haydarkabaday,88,1516714297686118404
10,Wed Apr 20 09:44:01 +0000 2022,"Everybody predict #BTC long, scared 🥲",0,0,Theshrimp77,13,1516714292833394688
11,Wed Apr 20 09:43:54 +0000 2022,"Just added 0.00420 more #bitcoin 
Happy 4/20 day!",0,1,btc_maximalst09,31,1516714265843204097
