,Date,Tweet Text,Retweet Count,Favorite Count,Username,User follower count,ID
0,Mon May 09 11:30:24 +0000 2022,"DOGB_Token Good projekAkitarici_co SheeshaFinance_ Participate_off  #GMT #BEAM #Ethereum), and  your friends",0,0,ChristGunter1,0,1523626435491082241
1,Mon May 09 11:30:24 +0000 2022,"TRADE WITH AUTOMATED BOTS AND MAKE MORE #SHIB #SHIBAINU #SHIBAINUCOIN #SHIBARMY🚀

➡️ https://t.co/ca1U2iHP7Q  Trial it for free for 7 days in DEMO Mode.

#Trading #AutoBots #FREE #MakeMoneyOnline #Crypto #CryptoCurrency #Bitcoin #Ethereum #Dogecoin https://t.co/n6tejW0hlf",0,0,BitcoinUKPR,676,1523626435050622976
2,Mon May 09 11:30:24 +0000 2022,"$xyo is this the end?

Pepe and frens are not selling so where is this supply coming from?

#xyo #HODL 💎🙌

#cryptocrash #bitcoincrash #crypto #cryptocurrency #cryptocurrencies #altseason #altcoins #altcoin #altcoinseason #buythedip $btc $eth #bitcoin #ethereum https://t.co/9S2XRnnfHq",0,0,XYOPepe,7282,1523626434086191110
3,Mon May 09 11:30:13 +0000 2022,"What altcoins are you buying in the dip!?
#Bitcoin #BTC #altcoins2022 #ETH #ADA",0,0,TheCrypto_Guy_,213,1523626390540627968
4,Mon May 09 11:30:03 +0000 2022,"#erc20gas #ETH #crypto 
⛽️Auto 15Min ETH Gas Tracking⛽️

GWEI:
Low: 65 gwei
Avg: 66 gwei
High: 66 gwei

Opensea: Sale
Low: $31.35
Avg: $31.83
High: $31.83

Uniswap V3: Swap
Low: $28.59
Avg: $29.03
High: $29.03

USDT: Transfer
Low: $8.39
Avg: $8.52
High: $8.52",0,0,Erc20Gas,734,1523626347800809473
5,Mon May 09 11:29:50 +0000 2022,Requesting faucet funds into 0x85eDcafc6503A746714E355dFe7dD0E62a6802e7 on the #Rinkeby #Ethereum test network.,0,0,MARK22863803,0,1523626294050963458
6,Mon May 09 11:29:35 +0000 2022,"Portfolio -50% from high last year #crypto #defi #BTC #ETH #TRX

Hi all, as suggested above my portfolio is down pretty much 50% since the high. I won’t sell but I’m wondering how long people think this bear market will last and if consensus is that it’s going to continue it…",0,0,royal11211,87,1523626231215923201
7,Mon May 09 11:29:29 +0000 2022,If #Ethereum keeps dropping I’m going to have no choice but to double my position in @bezoge,0,0,jhayd1012,13,1523626203508527104
8,Mon May 09 11:29:19 +0000 2022,"Last few #BTC updates by @phoenixicf have been spot on!

Their short signals on $BTC and other alts have given crazy profit in such a market. Check it out yourself and let me know what you think :)

#bitcoin $algo #algo $ETH #ethereum $axs #shiba",0,0,Quinn92201468,2,1523626162957680641
9,Mon May 09 11:29:04 +0000 2022,"#eth isn’t down, its just on a discount 😅",0,1,MetaFleek_,611,1523626100001107969
10,Mon May 09 11:29:04 +0000 2022,@unusual_whales Obviously girl talk stonks is a 🤡 for drafting  #ETH  n RD1,0,0,Gaetano_BCE3,246,1523626099011248130
11,Mon May 09 11:28:53 +0000 2022,Slow 12 | Normal 31.2 | Fast 65.7 | Instant 75.1 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH,0,0,ETHGasPriceBot,1209,1523626053377396736
12,Mon May 09 11:28:50 +0000 2022,"@fasstofficial Great promising project. The project was executed in a very professional manner and had a clear development plan. Without a doubt ,this is one of the best project..

@Deepjagat3 
@Jack09839834334 
@Jagesh108 

#Bitcoin #Airdrops #BNB #ETH #FAS #cryptocurrency #FAS #btc",0,0,Raju48737135,115,1523626041100541952
13,Mon May 09 11:28:46 +0000 2022,"What if everyone who sells his/her #btc or #Ethereum buys #JASMY for just 5% of the value they took out.

Just dreaming 😅",0,0,pira7ex,3,1523626024382382082
14,Mon May 09 11:28:36 +0000 2022,#Ethereum is so far ahead of all the other protocols even in @optimismPBC I can do a lot of stuff that can't be done in other chains. @PikaProtocol is pretty smooth and @hashflow_ @Orbiter_Finance are cheap for cross chain swaps. @zksync will be a game changer 👀,0,0,Pandoshi69,3064,1523625982040567808
15,Mon May 09 11:28:16 +0000 2022,Buy #ETH before  announces it!,0,0,Green_Guppy1,325,1523625898242568192
16,Mon May 09 11:28:09 +0000 2022,"Last few #BTC updates by @phoenixicf have been spot on!

Their short signals on $BTC and other alts have given crazy profit in such a market. Check it out yourself and let me know what you think :)

#bitcoin $algo #algo $ETH #ethereum $axs #shiba",0,0,qiana_wite,88,1523625869104799747
17,Mon May 09 11:27:46 +0000 2022,"#WorkQuest $WQT $WUSD #WorkNet #WorkQuestApp #blockchian #crypto #cryptolife #BTC #BNB #ETH #digitalization #digitalassets #saving #BinanceSmartChain

This project is going to be one more great project in the cryptocurrency world.The project special something the crypto industry.",0,0,moon35912470,3244,1523625772723843072
18,Mon May 09 11:27:35 +0000 2022,"@Coinhub_Wallet @TigerVCDAO let's not ask too much, but share and accompany the project to wish the project success 
@robertglasper @Teeni_ @fairyglowmother 🥳 💸🎁 🤑  💰  
address #ETH:0x6fF517c1F70B158fC5Ee5E29Df3B9825bc5Ee8D5",0,0,Wongff654616,17,1523625727626977282
19,Mon May 09 11:27:29 +0000 2022,"Hi! We're going to host a community giveaway. $300 for 4 days, 4 slots available ($125 each). If you're interested please DM me. 

#CommunityGiveaways #NFTGiveaways #Btc #ETH $USDT 
#Solana #ETH",0,0,hoviwin,98,1523625699822645248
20,Mon May 09 11:27:21 +0000 2022,🟢 #ETH Liquidated Short: $101K at $2385.55,0,0,whale_alert_2,465,1523625668285771776
21,Mon May 09 11:27:18 +0000 2022,"@Meta_UFO add tags: #FTM #BULL #eth
@Beermoneycomp @BKBoroHall @jk",0,0,Yousef7921,0,1523625654348132352
22,Mon May 09 11:27:09 +0000 2022,"Breaking News: Instagram will support #NFTs from #Ethereum, #Polygon, #Solana and Flow

Meanwhile #Indian government planning for 28% GST...",0,0,pillai6,46,1523625619598184450
