,Date,Tweet Text,Retweet Count,Favorite Count,Username,User follower count,ID
0,Tue Mar 15 11:15:22 +0000 2022,"@ProfesorTurkmen #SHINJA 🥷🔥 
BUY NOW AND JUST WATC GOİNG TO THE MOON⚔️🥷🔥🚀🚀
🥷 #Shinja #Shibnobi $Shinja
🥷 #SHIBNOBI_DOJOSWAP
🥷 #SHIBNOBI_WALLET 
🥷 #SHIBNOBI_BLOCKCHAIN 
🥷 #SHIBNOBI_DOJOVERSE 

#Bitcoin #RACA #ETH #Binance #BNB #Metaverse #kriptopara #ElonMusk #doge #shiba",0,0,serkaysyn,18,1503691318597459970
1,Tue Mar 15 11:15:20 +0000 2022,"@starkmeta #SHINJA 🥷🔥 
BUY NOW AND JUST WATC GOİNG TO THE MOON⚔️🥷🔥🚀🚀
🥷 #Shinja #Shibnobi $Shinja
🥷 #SHIBNOBI_DOJOSWAP
🥷 #SHIBNOBI_WALLET 
🥷 #SHIBNOBI_BLOCKCHAIN 
🥷 #SHIBNOBI_DOJOVERSE 

#Bitcoin #RACA #ETH #Binance #BNB #Metaverse #kriptopara #ElonMusk #doge #shiba https://t.co/RY3zJdjmFs",0,0,ffurknaydnn,5267,1503691313178451968
2,Tue Mar 15 11:15:08 +0000 2022,"#erc20gas #ETH #crypto 
⛽️Auto 15Min ETH Gas Tracking⛽️

GWEI:
Low: 15 gwei
Avg: 16 gwei
High: 16 gwei

Opensea: Sale
Low: $7.71
Avg: $8.22
High: $8.22

Uniswap V3: Swap
Low: $7.03
Avg: $7.50
High: $7.50

USDT: Transfer
Low: $2.06
Avg: $2.20
High: $2.20",0,0,Erc20Gas,590,1503691261664014344
3,Tue Mar 15 11:15:03 +0000 2022,"-
Do you think that the #Crypto market will recover soon❓ 🤔

#Bitcoin #BTC #cryptocurrency #ETH @coinkit_ mon 5 100 BTC",0,0,CleverCryptoDog,43078,1503691241812336643
4,Tue Mar 15 11:14:56 +0000 2022,Requesting faucet funds into 0xdB5c90754F806E0B3396115d0f35Bb9aEC50fE44 on the #Rinkeby #Ethereum test network.,0,0,TheMrArmbull,7,1503691209608421382
5,Tue Mar 15 11:14:49 +0000 2022,"@eth_sonic I've joined the discord. I've joined the stoners.

#ETH

0x11421d781523F74fe17DA38EC93DE471223CcB97",0,0,BMdelde,75,1503691180470685700
6,Tue Mar 15 11:14:48 +0000 2022,"@WatcherGuru #SHINJA 🥷🔥 
BUY NOW AND JUST WATC GOİNG TO THE MOON⚔️🥷🔥🚀🚀
🥷 #Shinja #Shibnobi $Shinja
🥷 #SHIBNOBI_DOJOSWAP
🥷 #SHIBNOBI_WALLET 
🥷 #SHIBNOBI_BLOCKCHAIN 
🥷 #SHIBNOBI_DOJOVERSE 

#Bitcoin #RACA #ETH #Binance #BNB #Metaverse #kriptopara #ElonMusk #doge #shiba",0,0,serkaysyn,18,1503691175903084550
7,Tue Mar 15 11:14:40 +0000 2022,"@IIICapital #SHINJA 🥷🔥 
BUY NOW AND JUST WATC GOİNG TO THE MOON⚔️🥷🔥🚀🚀
🥷 #Shinja #Shibnobi $Shinja
🥷 #SHIBNOBI_DOJOSWAP
🥷 #SHIBNOBI_WALLET 
🥷 #SHIBNOBI_BLOCKCHAIN 
🥷 #SHIBNOBI_DOJOVERSE 

#Bitcoin #RACA #ETH #Binance #BNB #Metaverse #kriptopara #ElonMusk #doge #shiba",0,0,serkaysyn,18,1503691141832654851
8,Tue Mar 15 11:14:33 +0000 2022,"@binance #SHINJA 🥷🔥 
BUY NOW AND JUST WATC GOİNG TO THE MOON⚔️🥷🔥🚀🚀
🥷 #Shinja #Shibnobi $Shinja
🥷 #SHIBNOBI_DOJOSWAP
🥷 #SHIBNOBI_WALLET 
🥷 #SHIBNOBI_BLOCKCHAIN 
🥷 #SHIBNOBI_DOJOVERSE 

#Bitcoin #RACA #ETH #Binance #BNB #Metaverse #kriptopara #ElonMusk #doge #shiba",0,0,serkaysyn,18,1503691116146745344
9,Tue Mar 15 11:14:28 +0000 2022,"@KoinvizyonNews #SHINJA 🥷🔥 
BUY NOW AND JUST WATC GOİNG TO THE MOON⚔️🥷🔥🚀🚀
🥷 #Shinja #Shibnobi $Shinja
🥷 #SHIBNOBI_DOJOSWAP
🥷 #SHIBNOBI_WALLET 
🥷 #SHIBNOBI_BLOCKCHAIN 
🥷 #SHIBNOBI_DOJOVERSE 

#Bitcoin #RACA #ETH #Binance #BNB #Metaverse #kriptopara #ElonMusk #doge #shiba",0,0,serkaysyn,18,1503691094114058245
10,Tue Mar 15 11:14:19 +0000 2022,"@rockerfellerxau #SHINJA 🥷🔥 
BUY NOW AND JUST WATC GOİNG TO THE MOON⚔️🥷🔥🚀🚀
🥷 #Shinja #Shibnobi $Shinja
🥷 #SHIBNOBI_DOJOSWAP
🥷 #SHIBNOBI_WALLET 
🥷 #SHIBNOBI_BLOCKCHAIN 
🥷 #SHIBNOBI_DOJOVERSE 

#Bitcoin #RACA #ETH #Binance #BNB #Metaverse #kriptopara #ElonMusk #doge #shiba",0,0,serkaysyn,18,1503691057183264771
11,Tue Mar 15 11:13:38 +0000 2022,"@xtrendci 3/15/2022 13:30
""THE PUSHT Binance Trade Signals
Lütfen Takip Edin
Please Follow me on twitter and telegram
#btc #bitcoin #crypto #altcoin #futures #trade #elonmusk #binance #binancetr #Ethereum #shiba #doge #Metaverse #NFTCommunity #NFTGiveaway #nftcollector #opensea""",0,0,E_T_A_K_,42,1503690883413299201
12,Tue Mar 15 11:13:22 +0000 2022,"@BTCTN 3/15/2022 13:30
""THE PUSHT Binance Trade Signals
Lütfen Takip Edin
Please Follow me on twitter and telegram
#btc #bitcoin #crypto #altcoin #futures #trade #elonmusk #binance #binancetr #Ethereum #shiba #doge #Metaverse #NFTCommunity #NFTGiveaway #nftcollector #opensea""",0,0,E_T_A_K_,42,1503690816354717698
13,Tue Mar 15 11:13:14 +0000 2022,"In this project for a long time. I like everything. Very interesting and promising project. I am glad that there is such an opportunity to participate in it.
#OceanFloorMusic #Ethereum #Blockchain #MusicNFTs #MusicIndustry",0,0,Lota84416047,2785,1503690784867901441
14,Tue Mar 15 11:13:03 +0000 2022,"JFC, these #Crypto Bros’ PR game is weak af. 

From #CryptoBriefing: The #BitClout Grifter Wants to Take Your #Ethereum Via a #DAO",0,0,theChrisAguirre,361,1503690736998359042
15,Tue Mar 15 11:12:57 +0000 2022,"Gas used in currently pending transactions:

🚀 15 seconds &gt;&gt;&gt;&gt; 25 Gwei
🚗 1 minute  &gt;&gt;&gt;&gt;&gt; 22 Gwei
🐌 3 minutes &gt;&gt;&gt;&gt;&gt; 19 Gwei
🦥 &gt;10 minutes &gt;&gt;&gt; 17 Gwei

#Ethereum #ETH #GasPrice",0,0,ETHgas,3242,1503690709823635468
16,Tue Mar 15 11:12:56 +0000 2022,"@OrijinHQ 
A project is very attractive because the Team is very professional with good back ground of Crypto Industry.
#Orijin #Polygon #IDO #BSC #Eth #BTC #Airdrop #DeFi #Launchpad",0,1,MdEmon35718742,3083,1503690707361435651
17,Tue Mar 15 11:12:45 +0000 2022,#DeFi #TeleFy #DEX #cryptocurrency #Ethereum #BinanceSmartChain #Bitcoin #Airdrop #polkadot #MATIC #Polygon $TELE #Cardano #ETH This project has a great team always giving creative ideas. This project will achieve great success thanks to a strong team.,0,0,Vhora8Vhora,13556,1503690662566592518
18,Tue Mar 15 11:12:12 +0000 2022,"@BTCTN 3/15/2022 13:30
""THE PUSHT Binance Trade Signals
Lütfen Takip Edin
Please Follow me on twitter and telegram
#btc #bitcoin #crypto #altcoin #futures #trade #elonmusk #binance #binancetr #Ethereum #shiba #doge #Metaverse #NFTCommunity #NFTGiveaway #nftcollector #opensea""",0,0,E_T_A_K_,42,1503690523231539209
19,Tue Mar 15 11:11:59 +0000 2022,"🔻🔻🔻 $924,180 ETHUSD SHORTED @$2,536.22 on #Binance (11:11:59 UTC) #ETH #cryptocurrency",0,1,ExchangeWhales,2401,1503690467489243138
20,Tue Mar 15 11:11:56 +0000 2022,"@xtrendci 3/15/2022 13:30
""THE PUSHT Binance Trade Signals
Lütfen Takip Edin
Please Follow me on twitter and telegram
#btc #bitcoin #crypto #altcoin #futures #trade #elonmusk #binance #binancetr #Ethereum #shiba #doge #Metaverse #NFTCommunity #NFTGiveaway #nftcollector #opensea""",0,1,E_T_A_K_,42,1503690455690760197
21,Tue Mar 15 11:11:48 +0000 2022,Requesting faucet funds into 0x5Db187bB6faAb89E35eF4Db3a0c03c79a6c2E262 on the #Rinkeby #Ethereum test network.,0,0,nitishpov,0,1503690423147307008
22,Tue Mar 15 11:11:21 +0000 2022,"#Orijin #Polygon #IDO #BSC #Eth #BTC #Airdrop #DeFi #Launchpad 
cryptomedianetwork is an amazing project, which shows and has great potential. Here you will find a lot for yourself, everything is detailed and honestly stated.",0,0,MdShiha45314123,4152,1503690309360025602
23,Tue Mar 15 11:11:21 +0000 2022,"@btc_magazin #SHINJA 🥷🔥 
BUY NOW AND JUST WATC GOİNG TO THE MOON⚔️🥷🔥🚀🚀
🥷 #Shinja #Shibnobi $Shinja
🥷 #SHIBNOBI_DOJOSWAP
🥷 #SHIBNOBI_WALLET 
🥷 #SHIBNOBI_BLOCKCHAIN 
🥷 #SHIBNOBI_DOJOVERSE 

#Bitcoin #RACA #ETH #Binance #BNB #Metaverse #kriptopara #ElonMusk #doge #shiba",0,0,serkaysyn,18,1503690307338186755
