Date,Time,Original tweet,Clean tweet,Positive,Neutral,Negative
2022-04-29,8:30,"Two countries have made #Bitcoin  a legal tender

🇸🇻 - El Salvador
🇨🇫 - Central African Republic 

193 left to go

Which one do you think will be next on the list? #Crypto #cryptocurrency",two countries have made bitcoin a legal tender el salvador central african republic 193 left to go which one do you think will be next on the list crypto cryptocurrency,0.04652160406112671,0.9349524974822998,0.01852591522037983
2022-04-29,8:30,"This is happening and you should get on board before its too late! 

#Crypto #cryptotrading #cryptocurrency #NFTCommunity #NFTs #Proptoken #Blockpark #BTC #Bitcoin

https://t.co/6RX4wpLNq8",this is happening and you should get on board before its too late crypto cryptotrading cryptocurrency nftcommunity nfts proptoken blockpark btc bitcoin,0.07547105848789215,0.9107240438461304,0.013804929330945015
2022-04-29,8:30,"🤣Will you be the one to win Up to 65 #FDT in this project? 
👉Just share your #trading #PNL !
3⃣It's the 3rd day! Don't miss out! 
📱Join #Fairdesk TG group to participate now:
https://t.co/1otAHB26eI
💹Trade now: https://t.co/uxGSZmgzpX
#BTC #Bitcoin #cryptotrading #Crypto https://t.co/boZuWF3mlz",will you be the one to win up to 65 fdt in this project just share your trading pnl 3it the 3rd day do not miss out join fairdesk tg group to participate trade btc bitcoin cryptotrading crypto,0.13059468567371368,0.8595680594444275,0.00983724370598793
2022-04-29,8:30,"@object_little #opensea #BNB #NFT #BTC #ETH 
  Hi dear, I think your page is so interesting, I follow your page, can you follow this interesting account 
@SkylandNFTs",objectlittle opensea bnb nft btc eth hi dear i think your page is so interesting i follow your page can you follow this interesting account skylandnfts,0.06214635446667671,0.9171215295791626,0.020732106640934944
2022-04-29,8:30,"#bitcoin is dumping for the weekly close. 🥸

$ZOO $PYR $GALA $MANA #crypto https://t.co/WtveMHeLfd",bitcoin is dumping for the weekly close zoo pyr gala mana crypto,0.06974524259567261,0.8111072182655334,0.11914753913879395
2022-04-29,8:30,"#Hiring?
Sign up now https://t.co/o7lVlsCHXv
FREE. NO MIDDLEMAN
#ArtificialIntelligence #MachineLearning #Python #DataScience #innovation #IoT #Industry40 #DigitalMarketing #CyberSecurity #bot #coding #NodeJS #javascript #django #100DaysOfCode #Tech #programming #Job #BTC #HR #AI https://t.co/JuWFvaUVHB",hiring sign up now free no middleman artificialintelligence machinelearning python datascience innovation iot industry40 digitalmarketing cybersecurity bot coding nodejs javascript django 100daysofcode tech programming job btc hr ai,0.05050796642899513,0.9245491027832031,0.02494288980960846
2022-04-29,8:30,@CarlBMenger @Ripple They must be proud at #greenpeace to be associated with a known security fraud scammer. They'll get more donations if they join &amp; embrace the #Bitcoin community.,carlbmenger ripple they must be proud at greenpeace to be associated with a known security fraud scammer they will get more donations if they join embrace the bitcoin community,0.1455957293510437,0.8221620321273804,0.032242242246866226
2022-04-29,8:30,Follow me up for more tweet 🌺❤️❤️‍🔥#StockToWatch #BANGBROS #followback #EscoriZ #Bitcoin #NFTCommunity #NFTdrop #NFTCommunitys #NFTs #NFLDraft2022 #AnimeNFT #nftcollectors #cryptoart #ad #F4F #f4f #BoycottBollywood #Browns #CleanNFT #cleansection #bitcoinbella https://t.co/ajq2apRZ9h,follow me up for more tweet stocktowatch bangbros followback escoriz bitcoin nftcommunity nftdrop nftcommunitys nfts nfldraft2022 animenft nftcollectors cryptoart ad f4f f4f boycottbollywood browns cleannft cleansection bitcoinbella,0.06365639716386795,0.9171499013900757,0.019193710759282112
2022-04-29,8:30,"@stacyherbert @maxkeiser @RicardoBSalinas @hugo_hss @nayibbukele I loved Uncle Ricky’s perspective on #Bitcoin, life and family.

He wanted to discuss inheritance and i guess we ran out of airtime.

Stacy, can you please get Uncle Ricky back on to discuss this?

His experience, knowledge and well thought out ideas as so on point, we need more!",stacyherbert maxkeiser ricardobsalinas hugohss nayibbukele i loved uncle rickys perspective on bitcoin life and family he wanted to discuss inheritance and i guess we ran out of airtime stacy can you please get uncle ricky back on to discuss this his experience knowledge and well thought out ideas as so on point we need more,0.13152024149894714,0.8541703224182129,0.014309361577033997
2022-04-29,8:30,"#MarvinInu is going to kill all zero

Fill your bag with $Marvin now!!!

Before it's too late

#1000xgem #blockchain #Crypto #BTC #BNB #BTC #ETH #BSCgems #BSCGemAlert #BSC #NFTCommunity #NFTs 

Twitter : @Marvin_Inu 
Web: https://t.co/2qOMM4FBep
The: https://t.co/HArFWxXp87 https://t.co/HdbhqWG1jc",marvininu is going to kill all zero fill your bag with marvin now before it is too late 1000xgem blockchain crypto btc bnb btc eth bscgems bscgemalert bsc nftcommunity nfts twitter marvininu,0.024881593883037567,0.889517605304718,0.08560080081224442
