Date,Time,Original tweet,Clean tweet,Positive,Neutral,Negative
2022-05-24,19:15,@hitbtc @ProjectDegis Seems like you forgot about $PIT It's took a little pump to upside but this is your true 100x meme coin. #pitbulltoken #bscpitbull #DeFi #pitbullcoin #Pit #PitMag #hodl #Metaverse #P2E #NFT #Bsc @BscPitbull $PIT #Bitcoin  #btc,hitbtc projectdegis seems like you forgot about pit it is took a little pump to upside but this is your true 100x meme coin pitbulltoken bscpitbull defi pitbullcoin pit pitmag hodl metaverse p2e nft bsc bscpitbull pit bitcoin btc,0.06914708763360977,0.9133383631706238,0.017514530569314957
2022-05-24,19:15,"Listen to the May 24 #CryptoCorner #Podcast: #Stocks #markets #Finance #Business #investing #Bitcoin #Blockchain #Cryptocurrencies #Crypto
https://t.co/XwXrTQwJBc https://t.co/NXuDedhG69",listen to the may 24 cryptocorner stocks markets finance business investing bitcoin blockchain cryptocurrencies crypto,0.034507185220718384,0.9452136754989624,0.020279070362448692
2022-05-24,19:15,"@hitbtc @ProjectDegis ✅Reach $290M MC this month #PitSwap, #PitMag and more #BullishPitbullToken #BscPitbull #gate_io #coinexcom #HuobiGlobal @BscPitbull #Bitcoin #btc",hitbtc projectdegis reach 290m mc this month pitswap pitmag and more bullishpitbulltoken bscpitbull gateio coinexcom huobiglobal bscpitbull bitcoin btc,0.19107672572135925,0.7976230382919312,0.011300213634967804
2022-05-24,19:15,@hitbtc @ProjectDegis #Altcoins is where most opportunities are. $PIT is the fuel for #Metaverse concerts! #pitbulltoken #bscpitbull #DeFi #pitbullcoin #Pit #PitMag #hodl #Metaverse #P2E #NFT #Bsc @BscPitbull $PIT #Bitcoin  #btc,hitbtc projectdegis altcoins is where most opportunities are pit is the fuel for metaverse concerts pitbulltoken bscpitbull defi pitbullcoin pit pitmag hodl metaverse p2e nft bsc bscpitbull pit bitcoin btc,0.05511026829481125,0.9315265417098999,0.013363194651901722
2022-05-24,19:15,"Since i acquired laser eyes for my profile pic, I've stopped receiving DMs from shitcoiners. Apparently,  #Bitcoin in the bio isn't enough to fend em off.",since i acquired laser eyes for my profile pic i have stopped receiving dms from shitcoiners apparently bitcoin in the bio is not enough to fend em off,0.02986370213329792,0.26861751079559326,0.701518714427948
2022-05-24,19:15,"@BillAckman @federalreserve Then why is the bond market rallying? Seems the worry now is recession. I think the market is mostly confused. 

Re Dalio he doesn’t think we are going to have persistent CPI inflation instead he’s talking about monetary inflation which means there’s no getting out of it #bitcoin",billackman federalreserve then why is the bond market rallying seems the worry now is recession i think the market is mostly confused re dalio he doesn not think we are going to have persistent cpi inflation instead hes talking about monetary inflation which means theres no getting out of it bitcoin,0.056912198662757874,0.2840958833694458,0.6589919328689575
2022-05-24,19:15,@hitbtc @ProjectDegis I'm enjoying watching because I'm a PITTBULL #pitbulltoken #bscpitbull #DeFi #pitbullcoin #Pit #PitMag #hodl #Metaverse #P2E #NFT #Bsc @BscPitbull $PIT #Bitcoin #btc,hitbtc projectdegis i am enjoying watching because i am a pittbull pitbulltoken bscpitbull defi pitbullcoin pit pitmag hodl metaverse p2e nft bsc bscpitbull pit bitcoin btc,0.05469970405101776,0.9266270399093628,0.018673280254006386
2022-05-24,19:15,"The assholes in #Bitcoin are tiring.

ngl.

The joy brought me here. The losers annoy me. 

Thankful for dev's who don't say anything to these twitter idiots. 

Without them ppl would be rekt",the assholes in bitcoin are tiring ngl the joy brought me here the losers annoy me thankful for dev who do not say anything to these twitter idiots without them ppl would be rekt,0.08734022080898285,0.6658023595809937,0.2468574047088623
2022-05-24,19:15,@hitbtc @ProjectDegis #pitbulltoken will be popular all over the world 💯💯💯🚀🚀🚀 #pitbulltoken #bscpitbull #DeFi #pitbullcoin #Pit #PitMag #hodl #Metaverse #P2E #NFT #Bsc @BscPitbull $PIT #Bitcoin #btc,hitbtc projectdegis pitbulltoken will be popular all over the world pitbulltoken bscpitbull defi pitbullcoin pit pitmag hodl metaverse p2e nft bsc bscpitbull pit bitcoin btc,0.2146255522966385,0.7775489687919617,0.0078255170956254
2022-05-24,19:15,@hitbtc @ProjectDegis I hope u invested in @BscPitbull Low ENTRY!!  Long term project Game in development!! Diamond handed Community!! #pitbulltoken #bscpitbull #DeFi #pitbullcoin #Pit #PitMag #hodl #Metaverse #P2E #NFT #Bsc @BscPitbull $PIT #Bitcoin #btc,hitbtc projectdegis i hope u invested in bscpitbull low entry long term project game in development diamond handed community pitbulltoken bscpitbull defi pitbullcoin pit pitmag hodl metaverse p2e nft bsc bscpitbull pit bitcoin btc,0.13067899644374847,0.856322169303894,0.012998895719647408
2022-05-24,19:15,I will give $500 #Bitcoin   to 5 people in next 3hrs just retweet and be following me so i can pm you if you win. Lets spread some positivity. $BTC #Giveaways #cashapp #BTC #BitcoinPizzaDay2022,i will give 500 bitcoin to 5 people in next 3hrs just retweet and be following me so i can pm you if you win lets spread some positivity btc giveaways cashapp btc bitcoinpizzaday2022,0.09182357043027878,0.8940274715423584,0.014148968271911144
2022-05-24,19:15,@HotcoinGlobal Pitbull token steps into NFT and Metaverse projects 📢✍️🚀 @BscPitbull $PIT #Bitcoin #btc,hotcoinglobal pitbull token steps into nft and metaverse projects bscpitbull pit bitcoin btc,0.11288951337337494,0.8781203031539917,0.008990153670310974
2022-05-24,19:15,"@hitbtc @ProjectDegis THOUSANDS OF PEOPLE ARE SAYING THAT THE PITBUL TOKEN IS COMING TO BEAUTIFUL PLACES, SO IT WILL BE THERE. #Pitbull #pitbulltoken #pitbullish #pitbularmy @BscPitbull #Bitcoin #btc",hitbtc projectdegis thousands of people are saying that the pitbul token is coming to beautiful places so it will be there pitbull pitbulltoken pitbullish pitbularmy bscpitbull bitcoin btc,0.07672712206840515,0.9023340344429016,0.02093888260424137
2022-05-24,19:15,@hitbtc @ProjectDegis #PitbullToken will be the star token of 2022. Everyone will be talking about pitbulltoken. It is completely owned by the community and has reached 490k holders. #bscpitbull #pitbulltoken #buypitbulltoken #btc #bitcoin,hitbtc projectdegis pitbulltoken will be the star token of 2022 everyone will be talking about pitbulltoken it is completely owned by the community and has reached 490k holders bscpitbull pitbulltoken buypitbulltoken btc bitcoin,0.12389668077230453,0.868009090423584,0.008094222284853458
2022-05-24,19:15,"@bridge_oracle Thank you for a wonderful giveaway. Glad to be a part of this project. Join guys!

@Btc12Alex 
@StefanCM4 
@Vysakh92894947 

#BitcoinPizzaDay #BTC #Giveaway #BRG",bridgeoracle thank you for a wonderful giveaway glad to be a part of this project join guys btc12alex stefancm4 vysakh92894947 bitcoinpizzaday btc giveaway brg,0.3208259642124176,0.6704726815223694,0.00870137382298708
2022-05-24,19:15,@hitbtc @ProjectDegis Don't be late buy more $pit - #ForzaPitbull BscPitbull Our target is 1 billion market value by the end of the year. #PitbullCREW #PitbullTokenShibaKiller #Metaverse #P2E #NFT #Bsc #Bnb #BTC @BscPitbull $PIT #Bitcoin #btc,hitbtc projectdegis do not be late buy more pit forzapitbull bscpitbull our target is 1 billion market value by the end of the year pitbullcrew pitbulltokenshibakiller metaverse p2e nft bsc bnb btc bscpitbull pit bitcoin btc,0.07377737760543823,0.9143213033676147,0.011901343241333961
2022-05-24,19:15,"🚨 58 #BTC (1,709,390 USD) just transferred 🚨

From:
3QM4zeASi8AGzNtqaCEDXYKQ73nF6VvAzA

To:
3CMTYbmVkCMUbB3xorxQ5Cq8wGb7WrFzpC

Tx hash:
147b6c185e7e099396fe475349fbe9b5d6af067e6d11d48f5bd9c9ddb62a37b7

#Bitcoin $BTC",58 btc 1709390 usd just transferred 3qm4zeasi8agzntqacedxykq73nf6vvaza 3cmtybmvkcmubb3xorxq5cq8wgb7wrfzpc tx 147b6c185e7e099396fe475349fbe9b5d6af067e6d11d48f5bd9c9ddb62a37b7 bitcoin btc,0.07517330348491669,0.9036999940872192,0.02112673595547676
2022-05-24,19:15,"@elonmusk on a #Bitcoin standard people can afford children

on a fiat standard this becomes increasingly difficult because the parent's time, energy, &amp; wealth are constantly being taxed, devalued, and stolen via inflation",elonmusk on a bitcoin standard people can afford children on a fiat standard this becomes increasingly difficult because the parent time energy wealth are constantly being taxed devalued and stolen via inflation,0.028170892968773842,0.6026052236557007,0.36922383308410645
