Date,Time,Original tweet,Clean tweet,Positive,Neutral,Negative
2022-05-21,16:15,"#btc  #nft #ETH #ElonMusk I lost all my #money in #walet if you want support me send here
TXx1aAs9cLmoXb8Ek1zdyZ2cw9ASVyYN2o",btc nft eth elonmusk i lost all my money in walet if you want support me send here txx1aas9clmoxb8ek1zdyz2cw9asvyyn2o,0.048112038522958755,0.8047677874565125,0.14712022244930267
2022-05-21,16:15,Again people chasing green candles on #altcoins like every weekend. The entire world economy gonna be in recession soon so expect a much large down side soon. #Bitcoin #BTC.,again people chasing green candles on altcoins like every weekend the entire world economy gonna be in recession soon so expect a much large down side soon bitcoin btc,0.014030016027390957,0.08414163440465927,0.9018283486366272
2022-05-21,16:15,@beautyofhelin #BTC holders right now are in a big famine right now.,beautyofhelin btc holders right now are in a big famine right now,0.012599984183907509,0.07401704043149948,0.913382887840271
2022-05-21,16:15,"@gateiorussia Thank you for a great project! Good luck!
@fattocusa1987
@JaneLuzina
@sotovd1
#BTC",gateiorussia thank you for a great project good luck fattocusa1987 janeluzina sotovd1 btc,0.31611043214797974,0.66999351978302,0.01389613188803196
2022-05-21,16:15,"#Bitcoin $BTC 
I think we will test the daily 8EMA (~$29.9k) today or tomorrow again, get rejected, gather strength in the lower 29k region and push above the EMA next week, maybe sparking somewhat of a relief rally.",bitcoin btc i think we will test the daily 8ema 299k today or tomorrow again get rejected gather strength in the lower 29k region and push above the ema next week maybe sparking somewhat of a relief rally,0.9435033202171326,0.03366265073418617,0.022833965718746185
2022-05-21,16:15,"@rovercrc I'm a #BTC Bear every day. Know why?

I own a decorrelated asset

H             H   E E E E E    X        X
H             H   E                    X   X
H H H H H   E E E                X
H             H   E                   X    X
H             H   E E E E E   X         X .com",rovercrc i am a btc bear every day know why i own a decorrelated asset h h e e e e e x x h h e x x h h h h h e e e x h h e x x h h e e e e e x x com,0.06051648408174515,0.9219498634338379,0.017533600330352783
2022-05-21,16:15,@VoltInuOfficial @anndylian @Crypt0gemworld @MetinYmaz13 @lord_of_crypto_ @jack @Jay_OKX @elonmusk @saylor @cz_binance @brian_armstrong @kucoincom @gate_io @MEXC_Global @binance @HuobiGlobal @MattWallace888 @BillyM2k @RobinhoodApp @Shibtoken @davidgokhshtein @beautyofhelin ⚡️The Future is Near⚡️#VOLTARMY #VOLTISH #voltofficially #VolTwitter #SaitamaWolfPack #Bitcoin #Binance #Cardano #shibainu #SHIBARMY #SaitamaLLC #ElonMuskBuyTwitter #ElonMusk #Ethereum #ETH #dogecoin #dogearmy #SHIBNOBI #SaitamaWolfPack @PackSaitama @DextoolsNews @MrBigWhaleREAL,voltinuofficial anndylian crypt0gemworld metinymaz13 lordofcrypto jack jayokx elonmusk saylor czbinance brianarmstrong kucoincom gateio mexcglobal binance huobiglobal mattwallace888 billym2k robinhoodapp shibtoken davidgokhshtein beautyofhelin the future is nearvoltarmy voltish voltofficially voltwitter saitamawolfpack bitcoin binance cardano shibainu shibarmy saitamallc elonmuskbuytwitter elonmusk ethereum eth dogecoin dogearmy shibnobi saitamawolfpack packsaitama dextoolsnews mrbigwhalereal,0.042007241398096085,0.9335452318191528,0.024447549134492874
2022-05-21,16:15,"There are more than 50% of shorts  on #Binance futures. The rocket is almost ready to fly.

Follow @Tradeosiann  he knows his stuff when it come to #Crypto 

#BTC #Bitcoin #ETH #BNB #BSC #ICP #FIL #ARV ss",there are more than 50 of shorts on binance futures the rocket is almost ready to fly follow tradeosiann he knows his stuff when it come to crypto btc bitcoin eth bnb bsc icp fil arv ss,0.06849047541618347,0.9152563214302063,0.016253245994448662
2022-05-21,16:15,"🚀 🚀 🚀 $1,309,567 BTCUSDT LONGED @$29,560.00 on #Binance (16:14:46 UTC) #BTC #cryptocurrency",1309567 btcusdt longed 2956000 on binance utc btc cryptocurrency,0.04280173033475876,0.9195095896720886,0.03768860921263695
2022-05-21,16:15,"Now lost all trust on crypto.

Never invest or trade on #btc or #altcoin 

How #Luna #rekt investors

People lost all their life earnings.

Now nothing they have left in their pocket !! 
Shame on @cz_binance @stablechen @stablekwon",now lost all trust on crypto never invest or trade on btc or altcoin how luna rekt investors people lost all their life earnings now nothing they have left in their pocket shame on czbinance stablechen stablekwon,0.025165589526295662,0.7560728192329407,0.2187616229057312
