Date,Time,Original tweet,Clean tweet,Positive,Neutral,Negative
2022-05-03,7:15,"#Bitcoin is harder, smarter, faster, and stronger.

#michaelsaylor",bitcoin is harder smarter faster and stronger michaelsaylor,0.19973725080490112,0.7835188508033752,0.016743959859013557
2022-05-03,7:15,"Fun fact: #Bitcoin was founded on 3 January 2009, approx 13 years .... And it has made more millionaire's globally than any innovation of his age",fun bitcoin was founded on 3 january 2009 approx 13 years and it has made more millionaire globally than any innovation of his age,0.22012023627758026,0.7714921236038208,0.00838769506663084
2022-05-03,7:15,"In this month's wrap up, we looked at price-action, on-chain behaviour, leading headlines, and institutional adoption of the digital asset space. Let us know your thoughts!

Read via:https://t.co/u6jRXfvXCZ

#crypto #think10 #bitcoin #marketupdate #alpha https://t.co/Qr9Tgg2B2Q",in this month wrap up we looked at priceaction onchain behaviour leading headlines and institutional adoption of the digital asset space let us know your thoughts read crypto think10 bitcoin marketupdate alpha,0.12192299216985703,0.8681322336196899,0.009944825433194637
2022-05-03,7:15,"platform where everyone can have fun and also win while playing. We could have made complex strategic games, but we got tired of such#FGW #FunnyGameWorld #crypto #bitcoin #cryptocurrency #blockchain #bounty #binance #eth #token #coinsbit",platform where everyone can have fun and also win while playing we could have made complex strategic games but we got tired of suchfgw funnygameworld crypto bitcoin cryptocurrency blockchain bounty binance eth token coinsbit,0.04103490337729454,0.9163355231285095,0.042629603296518326
2022-05-03,7:15,"There are whales taking profits in $APE at around 27$. Look at the brutal reversals (twice). This token is highly speculative as of now but profitable for leverage trading if done right.
#APE #cryptotrading #Crypto #Bitcoin https://t.co/clMPNvXslv",there are whales taking profits in ape at around 27 look at the brutal reversals twice this token is highly speculative as of now but profitable for leverage trading if done right ape cryptotrading crypto bitcoin,0.13534119725227356,0.8429257273674011,0.02173304744064808
2022-05-03,7:15,#THETAUSDT 15min Telegram ➡️ https://t.co/RqjvnmlAhp #bullfrogcrypto #bullfrogarmy #cryptomarket #cryptocurrency #cryptotrading #crypto #bitcointrading #blockchain #cryptoworld #bitcoin #cryptoinvestor #bitcoinnews https://t.co/QN8RvUyJUs,thetausdt 15min telegram bullfrogcrypto bullfrogarmy cryptomarket cryptocurrency cryptotrading crypto bitcointrading blockchain cryptoworld bitcoin cryptoinvestor bitcoinnews,0.0347805917263031,0.93605637550354,0.029162995517253876
2022-05-03,7:15,Just Got done ft Messi #Fortnite #nft #Ethereum #Bitcoin2022 #Bitcoin #soccer #cocacola https://t.co/I8v6YwRhyi,just got done ft messi fortnite nft ethereum bitcoin2022 bitcoin soccer cocacola,0.09638205170631409,0.8824689984321594,0.021148988977074623
2022-05-03,7:15,@Seasonal_Tokens This project is one of the best project. Very good in terms of strength and importance. This is good for a bright future. #SeasonalTokens #CryptoMining #CyclicalInvesting #BTC,seasonaltokens this project is one of the best project very good in terms of strength and importance this is good for a bright future seasonaltokens cryptomining cyclicalinvesting btc,0.8203049898147583,0.1724400520324707,0.007255002856254578
2022-05-03,7:15,"@rovercrc It seems that there is no room for oscillation, and it will be able to change soon, are you looking forward to it?  Up or down, let's bet.#BTC  #ETH",rovercrc it seems that there is no room for oscillation and it will be able to change soon are you looking forward to it up or down let us betbtc eth,0.07706808298826218,0.9107467532157898,0.01218516193330288
2022-05-03,7:15,"#SeasonalTokens #CryptoMining #cyclicallnvesting #BTC    
The project is trustworthy after reading the documents and website. The team is excellent, this documentation too. As for the idea itself, it is relevant in modern times",seasonaltokens cryptomining cyclicallnvesting btc the project is trustworthy after reading the documents and website the team is excellent this documentation too as for the idea itself it is relevant in modern times,0.21004068851470947,0.7805480360984802,0.00941131915897131
2022-05-03,7:15,"#SeasonalTokens #CryptoMining #cyclicallnvesting #BTC    

A unique company with phenomenal and innovative approach to their work.this project for certain deserves everyone’s attention.",seasonaltokens cryptomining cyclicallnvesting btc a unique company with phenomenal and innovative approach to their workthis project for certain deserves everyones attention,0.7556536793708801,0.2369733601808548,0.007372944615781307
2022-05-03,7:15,"@Ethereum is able to process 15 transactions per second (TPS), while #Bitcoin can process 7 TPS. @0xPolygon is able to process upwards of 50,000 TPS! Now bear with me, a gas war arises when many txns pile up, then users increase their gas fees to push their txn through faster.",ethereum is able to process 15 transactions per second tps while bitcoin can process 7 tps 0xpolygon is able to process upwards of 50000 tps now bear with me a gas war arises when many txns pile up then users increase their gas fees to push their txn through faster,0.05267646163702011,0.40242767333984375,0.5448958873748779
2022-05-03,7:15,@Seasonal_Tokens This is a very good project. This project is not compared with any other project. I hope this project will be known all over the world in a very short time.#SeasonalTokens #CryptoMining #CyclicalInvesting #BTC,seasonaltokens this is a very good project this project is not compared with any other project i hope this project will be known all over the world in a very short timeseasonaltokens cryptomining cyclicalinvesting btc,0.5741533041000366,0.4172832667827606,0.008563514798879623
2022-05-03,7:15,"#SeasonalTokens #CryptoMining #cyclicallnvesting #BTC    
This is very interesting project with big goals ahead project looks promising and there is a professional team working. i believe this project has a bright future.",seasonaltokens cryptomining cyclicallnvesting btc this is very interesting project with big goals ahead project looks promising and there is a professional team working i believe this project has a bright future,0.8865135908126831,0.10366383194923401,0.009822641499340534
2022-05-03,7:15,Current #Bitcoin Price is $38466 #BTC #Crypto,current bitcoin price is 38466 btc crypto,0.02125997468829155,0.9495628476142883,0.029177216812968254
2022-05-03,7:15,@Seasonal_Tokens This is a very good project. This project cannot be compared with any other project. I hope this project will be much better in a very short time.#SeasonalTokens #CryptoMining #CyclicalInvesting #BTC,seasonaltokens this is a very good project this project cannot be compared with any other project i hope this project will be much better in a very short timeseasonaltokens cryptomining cyclicalinvesting btc,0.8413876295089722,0.14929112792015076,0.009321188554167747
2022-05-03,7:15,"#SeasonalTokens #CryptoMining #cyclicallnvesting #BTC    
I believe it is capable of achieving great success very quickly. This project attracts investors. The truth is that this project is indeed a great opportunity to achieve success.",seasonaltokens cryptomining cyclicallnvesting btc i believe it is capable of achieving great success very quickly this project attracts investors the truth is that this project is indeed a great opportunity to achieve success,0.8525227904319763,0.13801075518131256,0.00946640595793724
2022-05-03,7:15,"#SeasonalTokens #CryptoMining #cyclicallnvesting #BTC    
This project has a huge potential for development, the team that works on this company is technically clever people.",seasonaltokens cryptomining cyclicallnvesting btc this project has a huge potential for development the team that works on this company is technically clever people,0.5977396965026855,0.3921806216239929,0.010079726576805115
2022-05-03,7:15,"This project will go much further in the future because the team working on it is very strong.We will be happy to see the achievements and results of this excellent project
#IKONIC #CRYPTO #BSC #BINANCE #BITCOIN
@official_ikonic",this project will go much further in the future because the team working on it is very strongwe will be happy to see the achievements and results of this excellent project ikonic crypto bsc binance bitcoin officialikonic,0.8108115792274475,0.18213780224323273,0.007050555665045977
