Date,Time,Original tweet,Clean tweet,Positive,Neutral,Negative
2022-04-08,6:0,"#Bitcoin price in Canadian Dollar $BTC $XBT $BTCCAD 
BTC Price Now : 54,940.49$ CAD 
Avg Last Hour : 54,877.06$ 
Avg 24 Hours : 54,701.49$ 
24h Change : 0.96% 
24h Low : 54,059.03$ 
24h High : 55,041.46$  
More information here https://t.co/AnKnaDahL6 https://t.co/h0BU9ewEaA",bitcoin price in canadian dollar btc xbt btccad btc price now 5494049 cad avg last hour 5487706 avg 24 hours 5470149 24h change 096 24h low 5405903 24h high 5504146 more information here,0.024378973990678787,0.9354667067527771,0.04015432298183441
2022-04-08,6:0,"@SendnudesToken @MEXC_Global I Love This Project ,❣️💞💝I believe this is a faithful project. The projector has a lot of attractions so hopefully the project will be better in the future,,
@Djfaruq4 
@habibul1000 
@staleb866 

#NudesArmy $USDT $NEO #MEXC #NEO #N3 #Meme #MemeCoin #Crypto #Blockchain #NFT #BTC",sendnudestoken mexcglobal i love this project i believe this is a faithful project the projector has a lot of attractions so hopefully the project will be better in the future djfaruq4 habibul1000 staleb866 nudesarmy usdt neo mexc neo n3 meme memecoin crypto blockchain nft btc,0.32884734869003296,0.6626446843147278,0.008507945574820042
2022-04-08,6:0,"Bitcoin vs Gold

#Quantumthinker #bitcoin #gold #Crypto https://t.co/Wi6dNyPHue",bitcoin vs gold quantumthinker bitcoin gold crypto,0.07342808693647385,0.9087089896202087,0.017862889915704727
2022-04-08,6:0,"$BTC Price: $43,663 
#Bitcoin #BTC #BitcoinPrice #Crypto https://t.co/kwTogqbH0j",btc 43663 bitcoin btc bitcoinprice crypto,0.028099283576011658,0.9495678544044495,0.022332802414894104
2022-04-08,6:0,One Bitcoin now worth $43669.60@bitstamp. High $43896.450. Low $43041.060. Market Cap $829.980 Billion #bitcoin https://t.co/9EpXTmtvnF,one bitcoin now worth 4366960bitstamp high 43896450 low 43041060 market cap 829980 billion bitcoin,0.061964377760887146,0.8748703598976135,0.06316524744033813
2022-04-08,6:0,"@official_ikonic #IKONIC #CRYPTO #BSC #BINANCE #BITCOIN I recently found out about this project. After reading the official document, I learned a lot of interesting things. I decided to join the project. Experienced team and great idea.",officialikonic ikonic crypto bsc binance bitcoin i recently found out about this project after reading the official document i learned a lot of interesting things i decided to join the project experienced team and great idea,0.3100542426109314,0.677657961845398,0.012287773191928864
2022-04-08,6:0,One Bitcoin now worth $43647.977. Market Cap $829.569 Billion. Based on #coindesk BPI #bitcoin,one bitcoin now worth 43647977 market cap 829569 billion based on coindesk bpi bitcoin,0.056404393166303635,0.9242655038833618,0.01933005265891552
2022-04-08,6:0,"To succeed with your #crypto #portfolio, buy #ADA , #XLM , #XEM , #ZIL, #MANA and #TRX. We had better performance with this crypto than #BTC (up 1000% in 2 years). It's still time to jump on it.#Ziliqa is the crypto to watch now. Buy it in your portfolio https://t.co/bcWWXVO4Zh",to succeed with your crypto portfolio buy ada xlm xem zil mana and trx we had better performance with this crypto than btc up 1000 in 2 years it is still time to jump on itziliqa is the crypto to watch now buy it in your portfolio,0.3563753664493561,0.634058952331543,0.009565716609358788
2022-04-08,6:0,"The #crypto market at a glance!

#Bitcoin $BTC #Ethereum $ETH $BNB $XRP $SOL $LUNA $ADA

...and many more. https://t.co/Xpz1LXBTLN",the crypto market at a glance bitcoin btc ethereum eth bnb xrp sol luna ada and many more,0.04839733615517616,0.9360146522521973,0.015588011592626572
2022-04-08,6:0,"Bitcoin - BTC
Price: $43,690.57
Change in 1h: +0.26574366%
Market cap: $830,376,111,270.71
Ranking: 1
#Bitcoin #BTC",bitcoin btc 4369057 change in 026574366 market 83037611127071 1 bitcoin btc,0.028215846046805382,0.816512942314148,0.15527120232582092
2022-04-08,6:0,Current BTC Dominance: 40.95% #Bitcoin #Altcoin #Cryptocurrency,current btc 4095 bitcoin altcoin cryptocurrency,0.025196459144353867,0.9436156153678894,0.031187959015369415
2022-04-08,6:0,"#Bitcoin is currently $43,647.9770",bitcoin is currently 436479770,0.018753722310066223,0.9250651001930237,0.056181199848651886
2022-04-08,6:0,"The price of
Spaghetti alla Carbonara
is 25,176 Satoshis
or 0.00025176 BTC

1 BTC = 43,653.10 USD
1 USD = 2,291 Sat
on Friday, 08 April 2022 01:00 AM CDT

#bitcoin #CarbonaraIndex",the price of spaghetti alla carbonara is 25176 satoshis or 000025176 btc 1 btc 4365310 usd 1 usd 2291 sat on friday 08 april 2022 am cdt bitcoin carbonaraindex,0.03587595000863075,0.9435150027275085,0.020609047263860703
