Date,Time,Original tweet,Clean tweet,Positive,Neutral,Negative
2022-05-27,13:30,"30 USD on #ElSalvador #BitcoinDay got you 63,900 sat. 
Now 63,900 sat are 18.62 USD (-37.92%)

1 BTC = 29,143.40 USD
1 USD = 3,431 Sat
on Fri 27 May 2022 08:30 AM CDT

1 BTC = 46,948.36 USD
1 USD = 2,130 sat
on Tue 07 Sep 2021 11:00 AM CDT

#Bitcoin",30 usd on elsalvador bitcoinday got you 63900 sat now 63900 sat are 1862 usd 3792 1 btc 2914340 usd 1 usd 3431 sat on fri 27 may 2022 am cdt 1 btc 4694836 usd 1 usd 2130 sat on tue 07 sep 2021 am cdt bitcoin,0.06962426751852036,0.9131976366043091,0.017178131267428398
2022-05-27,13:30,"@Satonacci You can draw anything on this chart. a bull flag, a descending channel  with a retest &amp; a sideways range.
Still all depends on #bitcoin. xrp wont do anything on its own. https://t.co/QTvyq9SCOz",satonacci you can draw anything on this chart a bull flag a descending channel with a retest a sideways range still all depends on bitcoin xrp wont do anything on its own,0.040468208491802216,0.9132415056228638,0.046290259808301926
2022-05-27,13:30,"[₿] #Bitcoin Daily $BTC [₿]

Kraken❯
A:$29,143 L:$28,604 H:$29,386
Bitstamp❯
A:$29,138 L:$28,199 H:$29,738
Bitfinex❯
A:$29,153 L:$28,202 H:$29,777

Market Cap: $555,111,898,110
24h Volume: $5,260,816,347
24h: 1.22%  7d: 6.23%",bitcoin daily btc kraken bitstamp bitfinex market 555111898110 24h 5260816347 122 623,0.04023193195462227,0.9336199760437012,0.0261481162160635
2022-05-27,13:30,"30 USD en #ElSalvador #BitcoinDay te dieren 63,900 sat. 
Ahora 63,900 sat son 18.62 USD (-37.92%)

1 BTC = 29,143.40 USD
1 USD = 3,431 Sat
el 27 May 2022 08:30 AM CDT

1 BTC = 46,948.36 USD
1 USD = 2,130 sat
el Mar 07 Sep 2021 10:00 AM CST

#Bitcoin",30 usd en elsalvador bitcoinday te dieren 63900 sat ahora 63900 sat son 1862 usd 3792 1 btc 2914340 usd 1 usd 3431 sat el 27 may 2022 am cdt 1 btc 4694836 usd 1 usd 2130 sat el mar 07 sep 2021 am cst bitcoin,0.10943202674388885,0.8739842772483826,0.016583621501922607
2022-05-27,13:30,"@launchesalerts It is a very good and big opportunity. Best of luck.
@jaman_miya3
@EmonRoy03980203
@FishKonna

#Airdrops #Bitcoin #LaPad #AirdropDet #Crypto #Blockchain",launchesalerts it is a very good and big opportunity best of luck jamanmiya3 emonroy03980203 fishkonna airdrops bitcoin lapad airdropdet crypto blockchain,0.23644714057445526,0.7543571591377258,0.009195692837238312
2022-05-27,13:30,"Come check out our videos from our livestreams yesterday, now on YouTube! 📺
How to buy Crypto📚: https://t.co/FP9TTNovbi
Crypto News📰: https://t.co/dX6rGY9wo3
Crypto Analysis📈: https://t.co/2TMkRtMgW8
-
#YouTube #cryptocurrency #blockchain #Crypto #Bitcoin https://t.co/02iFZtduTF",come check out our videos from our livestreams yesterday now on youtube how to buy crypto crypto youtube cryptocurrency blockchain crypto bitcoin,0.04827279970049858,0.9315449595451355,0.020182233303785324
2022-05-27,13:30,"Do you think #Bitcoin has hit the bottom?

NO         Maybe          YES!
👇             👇             👇",do you think bitcoin has hit the bottom no maybe yes,0.09807604551315308,0.4185716211795807,0.48335230350494385
2022-05-27,13:30,"NEED a #JOB?
Sign up now https://t.co/o7lVlsl75X
FREE. NO MIDDLEMEN
#innoavtion #VR #AR #DigitalMarketing #Airdrop #Metaverse #MachineLearning #Python #CyberSecurity #Industry40 #coding #NodeJS #javascript #django #TensorFlow #devops #RHOP #IoT #GameFi #HR #NFT #BTC #Cryptos #ETH https://t.co/3d0U4U7heG",need a job sign up now free no middlemen innoavtion vr ar digitalmarketing airdrop metaverse machinelearning python cybersecurity industry40 coding nodejs javascript django tensorflow devops rhop iot gamefi hr nft btc cryptos eth,0.03833353519439697,0.921055018901825,0.04061148688197136
2022-05-27,13:30,@CryptoRaceTrack @CoinMarketCap Finally #team #bitcoin made it to the top 👍🏼,cryptoracetrack coinmarketcap finally team bitcoin made it to the top,0.7843093872070312,0.20593781769275665,0.009752769023180008
2022-05-27,13:30,"A successful project that has not left me without attention, I believe that the company is the best offer on the market,don'
#WorkQuest $WQT $WUSD #WorkNet #WorkQuestApp #blockchian #crypto #cryptolife #BTC #BNB #ETH #digitalization #digitalassets #saving #BinanceSmartChain",a successful project that has not left me without attention i believe that the company is the best offer on the marketdon workquest wqt wusd worknet workquestapp blockchian crypto cryptolife btc bnb eth digitalization digitalassets saving binancesmartchain,0.44927993416786194,0.5425238013267517,0.008196322247385979
