Date,Time,Original tweet,Clean tweet,Positive,Neutral,Negative
2022-03-04,23:15,"@MatthewHyland_ Credit goes to @MMCrypto and @BarrySilbert for longing and buying .
They have to sell and get rekt before market turn green until then #Bitcoin will bleed.",matthewhyland credit goes to mmcrypto and barrysilbert for longing and buying they have to sell and get rekt before market turn green until then bitcoin will bleed,0.08153936266899109,0.9034706950187683,0.014989880844950676
2022-03-04,23:15,"@TheMoonCarl Yes

#Bitcoin has a gap in the CME Futures contract between 23605 and 26650 weekly timeframe.

Those gaps usually wants to get filled",themooncarl yes bitcoin has a gap in the cme futures contract between 23605 and 26650 weekly timeframe those gaps usually wants to get filled,0.030950503423810005,0.5329939723014832,0.436055451631546
2022-03-04,23:15,"Top 10 #Cryptocurrency Live Prices: 
(06:15 PM . Mar 04,2022)

#BTC $38992.18
#ETH $2611.57
#BNB $373.85
#DOGE $0.12
#SHIB $0.0000234486
#AXS $49.61
#MANA $2.47
#UNI $8.81
#GM $0.0000270196
#KISHU $0.0000000014

Comments! Which coins would like to be listed?",top 10 cryptocurrency live pm mar 042022 btc 3899218 eth 261157 bnb 37385 doge 012 shib 00000234486 axs 4961 mana 247 uni 881 gm 00000270196 kishu 00000000014 comments which coins would like to be listed,0.027834856882691383,0.9354722499847412,0.036692917346954346
2022-03-04,23:15,"The hash rate of bitcoin has fallen very much, and will continue to fall. The reason is Russia and Kazakhstan, very large mining farms (who worked illegally) are turned off in our country. New electricity taxes are being introduced #bitcoins #Ethereum #Crypto #Bitcoin #Kazakhstan",the hash rate of bitcoin has fallen very much and will continue to fall the reason is russia and kazakhstan very large mining farms who worked illegally are turned off in our country new electricity taxes are being introduced bitcoins ethereum crypto bitcoin kazakhstan,0.021227436140179634,0.3019063174724579,0.6768662333488464
2022-03-04,23:15,"@AirdropDet A good project and i am very happy to be part of this project. 

@AkashDa31070956
@SafinSheikh12
@Afsana00065

#Airdrops #Bitcoin #BrassExchange #AirdropDet #Crypto #Blockchain",airdropdet a good project and i am very happy to be part of this project akashda31070956 safinsheikh12 afsana00065 airdrops bitcoin brassexchange airdropdet crypto blockchain,0.17433497309684753,0.8170625567436218,0.008602512069046497
2022-03-04,23:15,"@javonnnm If #BTC   breaks $38K, we can fall to $36K. If we're holding $38K as the support, we can bounce back up to $40K and potentially see a break

Y’all follow @kimcaden9 She’s a  underrated Bitcoiner who have been following her tweets and tip",javonnnm if btc breaks 38k we can fall to 36k if we are holding 38k as the support we can bounce back up to 40k and potentially see a break yall follow kimcaden9 shes a underrated bitcoiner who have been following her tweets and tip,0.046763598918914795,0.17219793796539307,0.7810384631156921
2022-03-04,23:15,"@cryptogems555 For the most part, I think a lot of people would #FOMO into the lines of $LUNA and #BTC 

No one would blame you but If you're not buying $ANKR at least liquid stake through it",cryptogems555 for the most part i think a lot of people would fomo into the lines of luna and btc no one would blame you but if you are not buying ankr at least liquid stake through it,0.04628393054008484,0.930561363697052,0.023154648020863533
2022-03-04,23:15,#btc BREAKING: MicroStrategy announces they’ve purchased 820 more #Bitcoin  ($25 Million). #Bitcoin,btc microstrategy announces theyve purchased 820 more bitcoin 25 million bitcoin,0.18481773138046265,0.8049935102462769,0.010188743472099304
2022-03-04,23:15,@AlbertSTartagl1 @albyva @Augger1 @RealWillyBot @saylor @nayibbukele So #Bitcoin is now hard currency? Thank you 👍,albertstartagl1 albyva augger1 realwillybot saylor nayibbukele so bitcoin is now hard currency thank you,0.26112446188926697,0.7140066623687744,0.024868899956345558
2022-03-04,23:15,Name of the next pump coin will be announced only on telegram. #DOGE #STMX #BCH #BTC #BCH #XRP #PNT,name of the next pump coin will be announced only on telegram doge stmx bch btc bch xrp pnt,0.03742795065045357,0.9491730332374573,0.013399048708379269
2022-03-04,23:15,#Bitcoin is the peaceful revolution of separating money and state.,bitcoin is the peaceful revolution of separating money and state,0.029414445161819458,0.9346019625663757,0.035983506590127945
2022-03-04,23:15,#Dogecoins will hit the dollar mark in future maybe in one year time spam. Mean while we will pump another coin. Coin name will be shortly announced on telegram only. Link is provided in the profile description #BTC #STMX #ETH #DOGE,dogecoins will hit the dollar mark in future maybe in one year time spam mean while we will pump another coin coin name will be shortly announced on telegram only link is provided in the profile description btc stmx eth doge,0.038587652146816254,0.9453737139701843,0.01603863202035427
2022-03-04,23:15,"@BitcoinMagazine Forever or you may lose your turn in line.
#Bitcoin",bitcoinmagazine forever or you may lose your turn in line bitcoin,0.01775464043021202,0.3557645380496979,0.6264808773994446
2022-03-04,23:15,"#alts dropped 10-20% 😀
informed a lot weekends #btc rarely up",alts dropped 1020 informed a lot weekends btc rarely up,0.08333420753479004,0.02616330236196518,0.8905024528503418
2022-03-04,23:15,"Friendly reminder:
#Bitcoin transactions can also be performed via radio frequency.",friendly bitcoin transactions can also be performed via radio frequency,0.04540973901748657,0.9415303468704224,0.013059866614639759
2022-03-04,23:15,"@RealStockMoe If #BTC   breaks $38K, we can fall to $36K. If we're holding $38K as the support, we can bounce back up to $40K and potentially see a break

Y’all follow @kimcaden9 She’s a  underrated Bitcoiner who have been following her tweets and tip",realstockmoe if btc breaks 38k we can fall to 36k if we are holding 38k as the support we can bounce back up to 40k and potentially see a break yall follow kimcaden9 shes a underrated bitcoiner who have been following her tweets and tip,0.0554002970457077,0.1903328150510788,0.7542668581008911
2022-03-04,23:15,"@AirdropDet Very good project
@Alaminofficiala @AidaAlami @MdAlAmi08826885
#Airdrops #BrassExchange #Bitcoin #AirdropDet",airdropdet very good project alaminofficiala aidaalami mdalami08826885 airdrops brassexchange bitcoin airdropdet,0.7641452550888062,0.22765995562076569,0.008194731548428535
2022-03-04,23:15,#Bitcoin gives power to the people WITHOUT the need to ask for permission OR resorting to taking it by force.,bitcoin gives power to the people without the need to ask for permission or resorting to taking it by force,0.03819524124264717,0.9420397877693176,0.01976500079035759
2022-03-04,23:15,"Suprising that on a day where #Bitcoin is currently down 8.3%, $BTC.D is also down 1.3%. Usually on heavy red #BTC days, we except $BTC.D to increase.

Could be an indication of high conviction in ALTS or bag-holders that will be reflected in the price once they capitulate.",suprising that on a day where bitcoin is currently down 83 btcd is also down 13 usually on heavy red btc days we except btcd to increase could be an indication of high conviction in alts or bagholders that will be reflected in the price once they capitulate,0.018060807138681412,0.04751770943403244,0.9344214797019958
2022-03-04,23:15,I keep Buying #Bitcoin this times  define us   #thefutureisbright,i keep buying bitcoin this times define us thefutureisbright,0.07798588275909424,0.8983854055404663,0.023628750815987587
2022-03-04,23:15,@BitcoinMagazine @weinicus I love it that's great #Bitcoin,bitcoinmagazine weinicus i love it that is great bitcoin,0.17920207977294922,0.8082067966461182,0.012591054663062096
2022-03-04,23:15,@TheRealPlanC @tomskiweb @blaakke @TechDev_52 @MatthewHyland_ @OnChainCollege @crypto_futur @Cryptoprofe_ @JohalMiles @BTCfuel @JanWues Just hold it and wait it rise up the top. #Bitcoin,therealplanc tomskiweb blaakke techdev52 matthewhyland onchaincollege cryptofutur cryptoprofe johalmiles btcfuel janwues just hold it and wait it rise up the top bitcoin,0.1269628405570984,0.8560601472854614,0.016977038234472275
2022-03-04,23:15,"@McDonaldsUK Bitcoin is down, McDonald ads are everywhere again
#bitcoin",mcdonaldsuk bitcoin is down mcdonald ads are everywhere again bitcoin,0.01340353675186634,0.10702718049287796,0.8795692920684814
2022-03-04,23:15,#Bitcoin : why-the-fuck ?,bitcoin whythefuck,0.025785299018025398,0.7977548241615295,0.1764599233865738
2022-03-04,23:15,"@TheBitcoinConf Even though the $BTC is 33% lower than the ATH of $ 69K, it is still 90% higher than the value it held last year. Take a look at the bigger picture #Bitcoin will surprise us.",thebitcoinconf even though the btc is 33 lower than the ath of 69k it is still 90 higher than the value it held last year take a look at the bigger picture bitcoin will surprise us,0.4412735402584076,0.35027605295181274,0.20845039188861847
2022-03-04,23:15,#Hive #bitcoin #cryptocurrency I am 4 followers away from 1200. Oh baby.,hive bitcoin cryptocurrency i am 4 followers away from 1200 oh baby,0.10215028375387192,0.5895119309425354,0.3083377778530121
2022-03-04,23:15,"If ponzi #bitcoin crashes more today, all the exchanges will do their ""unscheduled maintenance"" and you won't be able to sell.",if ponzi bitcoin crashes more today all the exchanges will do their unscheduled maintenance and you will not be able to sell,0.01634627766907215,0.23622550070285797,0.7474281787872314
2022-03-04,23:15,My broker just informed me that one of my positions wants to pay their dividends in Bitcoin not cash - it’s called a ‘Bividend’ I think I’ll sign up because if I don’t I’ll always regret it #Bitcoin #finance #investments,my broker just informed me that one of my positions wants to pay their dividends in bitcoin not cash its called a bividend i think ill sign up because if i don not ill always regret it bitcoin finance investments,0.036674581468105316,0.904572069644928,0.05875338241457939
2022-03-04,23:15,"If you will sleep before to sell #btc this night , do not be sad because of your actions",if you will sleep before to sell btc this night do not be sad because of your actions,0.06302354484796524,0.8691602349281311,0.06781616806983948
2022-03-04,23:15,"[2] Due to hyperinflation, #sanctions, and unstable in-country circumstances, #Russians purchase #stablecoins to protect their funds🔒

#Bitcoin #WARINUKRAINE #invasion #BTC",2 due to hyperinflation sanctions and unstable incountry circumstances russians purchase stablecoins to protect their funds bitcoin warinukraine invasion btc,0.03366996347904205,0.7212314009666443,0.24509865045547485
2022-03-04,23:15,Current #Bitcoin Price is $39008 #BTC #Crypto,current bitcoin price is 39008 btc crypto,0.02149895206093788,0.9517902135848999,0.026710854843258858
2022-03-04,23:15,"I’ll tell you a thing about this, it is not the size of the order that matters, but the habit I’ve been building of consistently buying #BTC",ill tell you a thing about this it is not the size of the order that matters but the habit ive been building of consistently buying btc,0.062305472791194916,0.9069508910179138,0.030743632465600967
2022-03-04,23:15,Buy and hold. $DogeToTheMoon. Coin will be announced on telegram. Link in description. #BTC #ETH #DOGE  #Dogearmy,buy and hold dogetothemoon coin will be announced on telegram link in description btc eth doge dogearmy,0.031460508704185486,0.9551194906234741,0.013420049101114273
