Date,Time,Original tweet,Clean tweet,Positive,Neutral,Negative
2022-05-24,14:30,@connectgurmeet Thats why I cloud mine and get the same value of return every day in #BTC 🤷‍♂️,connectgurmeet thats why i cloud mine and get the same value of return every day in btc,0.08714868128299713,0.8965567350387573,0.016294540837407112
2022-05-24,14:30,"wrong person
i know #nothing about #btc",wrong person i know nothing about btc,0.025175411254167557,0.8828412890434265,0.09198333323001862
2022-05-24,14:30,"[₿] #Bitcoin Daily $BTC [₿]

Kraken❯
A:$28,902 L:$28,635 H:$29,403
Bitstamp❯
A:$28,896 L:$28,632 H:$30,494
Bitfinex❯
A:$28,917 L:$28,652 H:$30,519

Market Cap: $550,479,374,179
24h Volume: $3,695,911,312
24h: -4.43%  7d: 6.73%",bitcoin daily btc kraken bitstamp bitfinex market 550479374179 24h 3695911312 443 673,0.03319753706455231,0.9360617399215698,0.030740775167942047
2022-05-24,14:30,"@AltcoinDailyio Progress. However the numbers might be like this because of the complexities of #Crypto. That's where $Nim comes in, it is a gem designed for mass adoption and also based on simplicity. 

From your browser, you can buy #Nimiq sell, swap for #Btc and manage all from your browser.",altcoindailyio progress however the numbers might be like this because of the complexities of crypto that is where nim comes in it is a gem designed for mass adoption and also based on simplicity from your browser you can buy nimiq sell swap for btc and manage all from your browser,0.06174299120903015,0.9250651001930237,0.013191891834139824
2022-05-24,14:30,"Shoot it to me straight. Crypto is dead, huh?! 💀🪦⚰️ #btc #eth #nfts",shoot it to me straight crypto is dead huh btc eth nfts,0.02447737380862236,0.9054694771766663,0.0700531154870987
2022-05-24,14:30,"Looking for a #Job?
Sign up now https://t.co/o7lVlsCHXv
FREE. NO MIDDLEMAN
#pythonlearning #Web3 #IoT #Industry40 #DigitalMarketing #socialmedia #HR #hiring #CyberSecurity #coding #javaprogramming #java #100DaysOfCode #developers #Metaverse #digitalart #NFTs #Bitcoin #ETH #AI https://t.co/O91SQwJ5Hh",looking for a job sign up now free no middleman pythonlearning web3 iot industry40 digitalmarketing socialmedia hr hiring cybersecurity coding javaprogramming java 100daysofcode developers metaverse digitalart nfts bitcoin eth ai,0.05374084413051605,0.9107356071472168,0.03552357852458954
2022-05-24,14:30,"Changes to expect following the Merge, according to a core #ETH developer https://t.co/au5HNoFW6O

#btc #LUNA #NFTs #Nifty #Cryptos #BurnLunaNow  #cryptotrading https://t.co/JX0w0ti7t8",changes to expect following the merge according to a core eth developer btc luna nfts nifty cryptos burnlunanow cryptotrading,0.041736092418432236,0.9349502325057983,0.023313742130994797
2022-05-24,14:30,A huge thankyou to @tradeosiann for telling that fluctuation is occuring in #Bitcoin that it can rise upto 1% and as they are so accurate it happens only because of them i booked profits in my portfolio. A huge thankyou to you sir once again. #Crypto #NFTs #ETH #BNB m,a huge thankyou to tradeosiann for telling that fluctuation is occuring in bitcoin that it can rise upto 1 and as they are so accurate it happens only because of them i booked profits in my portfolio a huge thankyou to you sir once again crypto nfts eth bnb m,0.4794827997684479,0.505453884601593,0.015063307248055935
2022-05-24,14:30,"@Btcexpertindia  @Naman_Cryptogod @GiveawayInspect @1BTCMillionaire  @100trillionUSD 🏎🚧WORLD BIGGEST GIVEWAY 1#BTC FOR ONLY 1 LUCKIEST PERSON 🚧
🕰 99 Hours 🕰
🟢 Follow @Jeevan93867068
🟢 Like &amp; Retweet
🟢 Tag 2 Friends 
Mentiond you're btc address also here not dm #BTC",btcexpertindia namancryptogod giveawayinspect 1btcmillionaire 100trillionusd world biggest giveway 1btc for only 1 luckiest person 99 hours follow jeevan93867068 like retweet tag 2 friends mentiond you are btc address also here not dm btc,0.03976605087518692,0.9310394525527954,0.029194502159953117
2022-05-24,14:30,"Nasdaq NY
11,138.28-396.99 (-3.44%)

Only -3.44 now. So bullish. #BTC to $35k today?

! STEADY LADS !

#YHWH #Jesus #JesusChrist #Revelation #ComputerScience #Bits #Computer #Simulation #cryptocurrency",nasdaq ny 111382839699 344 only 344 now so bullish btc to 35k today steady lads yhwh jesus jesuschrist revelation computerscience bits computer simulation cryptocurrency,0.46527203917503357,0.5063439011573792,0.028383983299136162
