Date,Time,Original tweet,Clean tweet,Positive,Neutral,Negative
2022-04-30,23:30,"[₿] #Bitcoin Daily $BTC [₿]

Kraken❯
A:$37,755 L:$37,609 H:$38,777
Bitstamp❯
A:$37,769 L:$37,597 H:$38,787
Bitfinex❯
A:$37,783 L:$37,641 H:$38,811

Market Cap: $719,137,582,344
24h Volume: $1,166,247,670
24h: -2.29%  7d: -13.11%",bitcoin daily btc kraken bitstamp bitfinex market 719137582344 24h 1166247670 229 1311,0.04945482313632965,0.9239522814750671,0.026592914015054703
2022-04-30,23:30,"We could see another 30% drop 

#Crypto #Bitcoin #Ethereum https://t.co/PuZt1hnsWj",we could see another 30 drop crypto bitcoin ethereum,0.2809877097606659,0.6889334917068481,0.03007875196635723
2022-04-30,23:30,"😂 ""My brain cells arguing while I sell ApeCoin at 2x profit""

#bitcoin #ethereum #solana #cryptomemes #crypto #memes https://t.co/O9GwE2vxzE",my brain cells arguing while i sell apecoin at 2x profit bitcoin ethereum solana cryptomemes crypto memes,0.05138839781284332,0.9247949719429016,0.023816658183932304
2022-04-30,23:30,"never doubt how far you can fall

#Bitcoin https://t.co/WrGfyZM8Fr",never doubt how far you can fall bitcoin,0.08133808523416519,0.8752399682998657,0.04342193529009819
2022-04-30,23:30,"@inversebrah Great Opportunity to Get 1000x Earnings, BUY AND HOLD!
@CriptofanD
https://t.co/MtK8HDqSRg - BUY TOKEN
https://t.co/w9xG3E9xBL - PROJECT WEBSITE
https://t.co/doRJbuboKN - TG GLOBAL
https://t.co/r04yS0l0jU
#criptofan #criptox #NFTs #1000xgem #BSC #BNB #Bitcoin #Ethereum #BabyDoge https://t.co/5HKkIw8cXW",inversebrah great opportunity to get 1000x earnings buy and hold criptofand buy token project website tg global criptofan criptox nfts 1000xgem bsc bnb bitcoin ethereum babydoge,0.27975618839263916,0.7117813229560852,0.008462428115308285
2022-04-30,23:30,"Follow us to receive Premium Signals from Top Paid Channels for FREE!!
#Verasity  #VRA #GreenSatoshiToken  #GST #Maker  #MKR #Ethereum  #ETH #Bitcoin  #BTC",follow us to receive premium signals from top paid channels for free verasity vra greensatoshitoken gst maker mkr ethereum eth bitcoin btc,0.2180711179971695,0.7745240330696106,0.007404807023704052
2022-04-30,23:30,"Decentralized trading system
 #AirCash data summary.
👉https://t.co/TgiL58KPmR…………
👉#BSC 
Pay tribute to the great laborers, festivals.
#AirCoinDAOLabs
#AirCoin
#AirCash
#BTC #DeFi #Web3 #ETH #BNB #Solana
#Polygon
#Coinbase #Binance
#CoinMarketcap
#CoinGecko https://t.co/zflcAuzq0a",decentralized trading system aircash data summary bsc pay tribute to the great laborers festivals aircoindaolabs aircoin aircash btc defi web3 eth bnb solana polygon coinbase binance coinmarketcap coingecko,0.061433546245098114,0.9223037362098694,0.01626267470419407
2022-04-30,23:30,"In a new interview with #CNBC  #Solana #SOL co-founder #Anatoly Yakovenko says that leading #digitalasset #Bitcoin #BTC will eventually see all of its users migrate to other platforms unless it switches to a #proofofstake #POS mechanism.
#cryptonews #cryptocurrencynews #Cryptos https://t.co/ajCxG0Zewv",in a new interview with cnbc solana sol cofounder anatoly yakovenko says that leading digitalasset bitcoin btc will eventually see all of its users migrate to other platforms unless it switches to a proofofstake pos mechanism cryptonews cryptocurrencynews cryptos,0.061695508658885956,0.9064636826515198,0.031840790063142776
2022-04-30,23:30,"NEED a #JOB?
Sign up now https://t.co/o7lVlsl75X
FREE. NO MIDDLEMEN
#WomenWhoCode #Programming #Coding #gamers #indiedev #IndieGameDev #indie #indieauthors #Science #LGBT #LGBTQ #Infosec #100DaysOfCode #cybersecurity #javascript  #GirlsWhoCode #Python #gamedevs #BTC #ETH #HR #NFT https://t.co/NZseG1Q4RK",need a job sign up now free no middlemen womenwhocode programming coding gamers indiedev indiegamedev indie indieauthors science lgbt lgbtq infosec 100daysofcode cybersecurity javascript girlswhocode python gamedevs btc eth hr nft,0.0318281464278698,0.9052131175994873,0.0629587322473526
2022-04-30,23:30,"This is where #crypto millionaires are forged. Welcome to goblintown. It’s time to start slurping…
#hbar #link #btc #eth #qnt https://t.co/NmfMJK32OR",this is where crypto millionaires are forged welcome to goblintown its time to start slurping hbar link btc eth qnt,0.10376451164484024,0.8732110857963562,0.023024385794997215
2022-04-30,23:30,"#Bitcoin doesn’t care one iota about you.  If it did, you wouldn’t appreciate it, and it wouldn’t appreciate.

Quell HODL anxiety by pursuing sovereign exercise. Don’t pin your hopes on BTC.

If you have conviction, #Bitcoin has already conferred its greatest gift.",bitcoin doesn not care one iota about you if it did you wouldn not appreciate it and it wouldn not appreciate quell hodl anxiety by pursuing sovereign exercise don not pin your hopes on btc if you have conviction bitcoin has already conferred its greatest gift,0.2793010473251343,0.6988887786865234,0.021810224279761314
2022-04-30,23:30,"Vigsback found #bitcoin in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/hOvXZsIn7i #cryptocurrency #136380 https://t.co/X4Z8zPOjbb",vigsback found bitcoin in a blue vault at this location join me playing coinhuntworld it is awesome cryptocurrency 136380,0.05964994803071022,0.9221951365470886,0.01815490797162056
2022-04-30,23:30,"#BTC 

I'm gonna remain bullish for now, while we have a monthly inside bar everything is possible for me. Not excluding other bullish factors, that we may see for at least a retrace",btc i am gonna remain bullish for now while we have a monthly inside bar everything is possible for me not excluding other bullish factors that we may see for at least a retrace,0.21938972175121307,0.7621181607246399,0.01849207654595375
